split,condition,preprocessing,method,seed,selection,target,metric,value
test,nominal_curved,training_only_feature_standardization,linear_ae,0,validation_checkpoint_per_seed,generator_parameter_s_simulation_diagnostic,collision_pair_count,92
test,nominal_curved,training_only_feature_standardization,linear_ae,0,validation_checkpoint_per_seed,generator_parameter_s_simulation_diagnostic,collision_fraction_of_close_code_pairs,0.030524220305242204
test,nominal_curved,training_only_feature_standardization,linear_ae,0,validation_checkpoint_per_seed,generator_parameter_s,code_collision_rate,0.030524220305242204
test,nominal_curved,training_only_feature_standardization,linear_ae,0,validation_checkpoint_per_seed,noiseless_generator,reconstruction_mse_original_units,0.10629128938856895
selection,nominal_curved,training_only_feature_standardization,linear_ae,0,validation_checkpoint_per_seed,optimizer,selected_epoch,30
selection,nominal_curved,training_only_feature_standardization,linear_ae,0,validation_checkpoint_per_seed,optimizer,selected_validation_loss,0.55577322573107679
selection,nominal_curved,training_only_feature_standardization,linear_ae,0,validation_checkpoint_per_seed,architecture,parameter_count_total,19
selection,nominal_curved,training_only_feature_standardization,linear_ae,0,validation_checkpoint_per_seed,architecture,parameter_count_trainable,19
test,nominal_curved,training_only_feature_standardization,linear_ae,0,validation_checkpoint_per_seed,observations,generalization_gap_original_units_test_minus_train,-0.007480560435465175
train,nominal_curved,training_only_feature_standardization,linear_ae,1,validation_checkpoint_per_seed,observations,reconstruction_mse_transformed,0.58601426934523504
train,nominal_curved,training_only_feature_standardization,linear_ae,1,validation_checkpoint_per_seed,observations,reconstruction_mse_original_units,0.11562665134016341
train,nominal_curved,training_only_feature_standardization,linear_ae,1,validation_checkpoint_per_seed,feature_0,reconstruction_mse_original_units,0.017405957048895783
train,nominal_curved,training_only_feature_standardization,linear_ae,1,validation_checkpoint_per_seed,feature_1,reconstruction_mse_original_units,0.47167851556539431
train,nominal_curved,training_only_feature_standardization,linear_ae,1,validation_checkpoint_per_seed,feature_2,reconstruction_mse_original_units,0.020258710192618289
train,nominal_curved,training_only_feature_standardization,linear_ae,1,validation_checkpoint_per_seed,feature_3,reconstruction_mse_original_units,0.014781010276338713
train,nominal_curved,training_only_feature_standardization,linear_ae,1,validation_checkpoint_per_seed,feature_4,reconstruction_mse_original_units,0.088616471115463086
train,nominal_curved,training_only_feature_standardization,linear_ae,1,validation_checkpoint_per_seed,feature_5,reconstruction_mse_original_units,0.081019243842270397
train,nominal_curved,training_only_feature_standardization,linear_ae,1,validation_checkpoint_per_seed,code_d1,code_mean,-0.0069184435642285543
train,nominal_curved,training_only_feature_standardization,linear_ae,1,validation_checkpoint_per_seed,code_d1,code_variance,2.4487892597972487
train,nominal_curved,training_only_feature_standardization,linear_ae,1,validation_checkpoint_per_seed,code_d1,code_range,5.594789089300642
train,nominal_curved,training_only_feature_standardization,linear_ae,1,validation_checkpoint_per_seed,code_d1,code_dead_or_collapsed,0
train,nominal_curved,training_only_feature_standardization,linear_ae,1,validation_checkpoint_per_seed,generator_parameter_s,absolute_pearson_code_s,0.98939319648612167
train,nominal_curved,training_only_feature_standardization,linear_ae,1,validation_checkpoint_per_seed,generator_parameter_s,absolute_spearman_code_s,0.99051760759382412
train,nominal_curved,training_only_feature_standardization,linear_ae,1,validation_checkpoint_per_seed,generator_parameter_s_simulation_diagnostic,s_distance_threshold,0.5
train,nominal_curved,training_only_feature_standardization,linear_ae,1,validation_checkpoint_per_seed,generator_parameter_s_simulation_diagnostic,code_distance_fraction_of_range,0.050000000000000003
train,nominal_curved,training_only_feature_standardization,linear_ae,1,validation_checkpoint_per_seed,generator_parameter_s_simulation_diagnostic,code_range,5.594789089300642
train,nominal_curved,training_only_feature_standardization,linear_ae,1,validation_checkpoint_per_seed,generator_parameter_s_simulation_diagnostic,candidate_pair_count,51040
train,nominal_curved,training_only_feature_standardization,linear_ae,1,validation_checkpoint_per_seed,generator_parameter_s_simulation_diagnostic,qualifying_close_code_pair_count,5623
train,nominal_curved,training_only_feature_standardization,linear_ae,1,validation_checkpoint_per_seed,generator_parameter_s_simulation_diagnostic,collision_pair_count,60
train,nominal_curved,training_only_feature_standardization,linear_ae,1,validation_checkpoint_per_seed,generator_parameter_s_simulation_diagnostic,collision_fraction_of_close_code_pairs,0.010670460608216255
train,nominal_curved,training_only_feature_standardization,linear_ae,1,validation_checkpoint_per_seed,generator_parameter_s,code_collision_rate,0.010670460608216255
train,nominal_curved,training_only_feature_standardization,linear_ae,1,validation_checkpoint_per_seed,noiseless_generator,reconstruction_mse_original_units,0.11177247213113506
validation,nominal_curved,training_only_feature_standardization,linear_ae,1,validation_checkpoint_per_seed,observations,reconstruction_mse_transformed,0.55564809573930118
validation,nominal_curved,training_only_feature_standardization,linear_ae,1,validation_checkpoint_per_seed,observations,reconstruction_mse_original_units,0.11062750956802354
validation,nominal_curved,training_only_feature_standardization,linear_ae,1,validation_checkpoint_per_seed,feature_0,reconstruction_mse_original_units,0.015629944894330654
validation,nominal_curved,training_only_feature_standardization,linear_ae,1,validation_checkpoint_per_seed,feature_1,reconstruction_mse_original_units,0.45555059809867543
validation,nominal_curved,training_only_feature_standardization,linear_ae,1,validation_checkpoint_per_seed,feature_2,reconstruction_mse_original_units,0.019263356727291996
validation,nominal_curved,training_only_feature_standardization,linear_ae,1,validation_checkpoint_per_seed,feature_3,reconstruction_mse_original_units,0.015515657909326675
validation,nominal_curved,training_only_feature_standardization,linear_ae,1,validation_checkpoint_per_seed,feature_4,reconstruction_mse_original_units,0.083958291008613309
validation,nominal_curved,training_only_feature_standardization,linear_ae,1,validation_checkpoint_per_seed,feature_5,reconstruction_mse_original_units,0.073847208769903139
validation,nominal_curved,training_only_feature_standardization,linear_ae,1,validation_checkpoint_per_seed,code_d1,code_mean,-0.091616224306846378
validation,nominal_curved,training_only_feature_standardization,linear_ae,1,validation_checkpoint_per_seed,code_d1,code_variance,2.4069301426268725
validation,nominal_curved,training_only_feature_standardization,linear_ae,1,validation_checkpoint_per_seed,code_d1,code_range,5.4829103241610113
validation,nominal_curved,training_only_feature_standardization,linear_ae,1,validation_checkpoint_per_seed,code_d1,code_dead_or_collapsed,0
validation,nominal_curved,training_only_feature_standardization,linear_ae,1,validation_checkpoint_per_seed,generator_parameter_s,absolute_pearson_code_s,0.99113964605479954
validation,nominal_curved,training_only_feature_standardization,linear_ae,1,validation_checkpoint_per_seed,generator_parameter_s,absolute_spearman_code_s,0.99280733622407125
validation,nominal_curved,training_only_feature_standardization,linear_ae,1,validation_checkpoint_per_seed,generator_parameter_s_simulation_diagnostic,s_distance_threshold,0.5
validation,nominal_curved,training_only_feature_standardization,linear_ae,1,validation_checkpoint_per_seed,generator_parameter_s_simulation_diagnostic,code_distance_fraction_of_range,0.050000000000000003
validation,nominal_curved,training_only_feature_standardization,linear_ae,1,validation_checkpoint_per_seed,generator_parameter_s_simulation_diagnostic,code_range,5.4829103241610113
validation,nominal_curved,training_only_feature_standardization,linear_ae,1,validation_checkpoint_per_seed,generator_parameter_s_simulation_diagnostic,candidate_pair_count,12720
validation,nominal_curved,training_only_feature_standardization,linear_ae,1,validation_checkpoint_per_seed,generator_parameter_s_simulation_diagnostic,qualifying_close_code_pair_count,1294
validation,nominal_curved,training_only_feature_standardization,linear_ae,1,validation_checkpoint_per_seed,generator_parameter_s_simulation_diagnostic,collision_pair_count,10
validation,nominal_curved,training_only_feature_standardization,linear_ae,1,validation_checkpoint_per_seed,generator_parameter_s_simulation_diagnostic,collision_fraction_of_close_code_pairs,0.0077279752704791345
validation,nominal_curved,training_only_feature_standardization,linear_ae,1,validation_checkpoint_per_seed,generator_parameter_s,code_collision_rate,0.0077279752704791345
validation,nominal_curved,training_only_feature_standardization,linear_ae,1,validation_checkpoint_per_seed,noiseless_generator,reconstruction_mse_original_units,0.10791895243727012
test,nominal_curved,training_only_feature_standardization,linear_ae,1,validation_checkpoint_per_seed,observations,reconstruction_mse_transformed,0.55239552103201606
test,nominal_curved,training_only_feature_standardization,linear_ae,1,validation_checkpoint_per_seed,observations,reconstruction_mse_original_units,0.10849661847144031
test,nominal_curved,training_only_feature_standardization,linear_ae,1,validation_checkpoint_per_seed,feature_0,reconstruction_mse_original_units,0.019224464675881164
test,nominal_curved,training_only_feature_standardization,linear_ae,1,validation_checkpoint_per_seed,feature_1,reconstruction_mse_original_units,0.43906641332683471
test,nominal_curved,training_only_feature_standardization,linear_ae,1,validation_checkpoint_per_seed,feature_2,reconstruction_mse_original_units,0.02054440372980967
test,nominal_curved,training_only_feature_standardization,linear_ae,1,validation_checkpoint_per_seed,feature_3,reconstruction_mse_original_units,0.013574293365835832
test,nominal_curved,training_only_feature_standardization,linear_ae,1,validation_checkpoint_per_seed,feature_4,reconstruction_mse_original_units,0.077792040447183491
