dt,sigma,replicate,model,output,feature,coefficient,true_coefficient
0.05,0.05,9,cubic,dx,y,-2.01316547077,-2
0.05,0.05,9,cubic,dx,x2,-0.015157064262,0
0.05,0.05,9,cubic,dx,xy,0.02100735688,0
0.05,0.05,9,cubic,dx,y2,-0.0216001325684,0
0.05,0.05,9,cubic,dx,x3,-0.941838727665,-1
0.05,0.05,9,cubic,dx,x2y,-0.0231024023791,0
0.05,0.05,9,cubic,dx,xy2,-0.989483696064,-1
0.05,0.05,9,cubic,dx,y3,0.0331816463157,0
0.05,0.05,9,cubic,dy,1,-0.0118312746916,0
0.05,0.05,9,cubic,dy,x,2.12588839689,2
0.05,0.05,9,cubic,dy,y,0.988915833073,1
0.05,0.05,9,cubic,dy,x2,0.00539419891535,0
0.05,0.05,9,cubic,dy,xy,-0.00341150468508,0
0.05,0.05,9,cubic,dy,y2,0.0156513159167,0
0.05,0.05,9,cubic,dy,x3,-0.128999560232,0
0.05,0.05,9,cubic,dy,x2y,-1.03010039733,-1
0.05,0.05,9,cubic,dy,xy2,-0.114576314864,0
0.05,0.05,9,cubic,dy,y3,-0.965155720124,-1
0.05,0.05,9,affine,dx,1,0.0113544109035,0
0.05,0.05,9,affine,dx,x,0.0140865388133,1
0.05,0.05,9,affine,dx,y,-1.99146879947,-2
0.05,0.05,9,affine,dx,x2,0,0
0.05,0.05,9,affine,dx,xy,0,0
0.05,0.05,9,affine,dx,y2,0,0
0.05,0.05,9,affine,dx,x3,0,-1
0.05,0.05,9,affine,dx,x2y,0,0
0.05,0.05,9,affine,dx,xy2,0,-1
0.05,0.05,9,affine,dx,y3,0,0
0.05,0.05,9,affine,dy,1,0.015571973644,0
0.05,0.05,9,affine,dy,x,2.00458112319,2
0.05,0.05,9,affine,dy,y,0.019374500593,1
0.05,0.05,9,affine,dy,x2,0,0
0.05,0.05,9,affine,dy,xy,0,0
0.05,0.05,9,affine,dy,y2,0,0
0.05,0.05,9,affine,dy,x3,0,0
0.05,0.05,9,affine,dy,x2y,0,-1
0.05,0.05,9,affine,dy,xy2,0,0
0.05,0.05,9,affine,dy,y3,0,-1
0.05,0.05,9,permuted,dx,1,0.0863178979622,0
0.05,0.05,9,permuted,dx,x,0.0563446460954,1
0.05,0.05,9,permuted,dx,y,0.0177688083435,-2
0.05,0.05,9,permuted,dx,x2,-0.155092343364,0
0.05,0.05,9,permuted,dx,xy,-0.0392211926677,0
0.05,0.05,9,permuted,dx,y2,-0.224602498862,0
0.05,0.05,9,permuted,dx,x3,-0.0417760879912,-1
0.05,0.05,9,permuted,dx,x2y,0.0264084347656,0
0.05,0.05,9,permuted,dx,xy2,-0.0967385040372,-1
0.05,0.05,9,permuted,dx,y3,0.0298814648488,0
0.05,0.05,9,permuted,dy,1,0.127745943413,0
0.05,0.05,9,permuted,dy,x,0.0984499548765,2
0.05,0.05,9,permuted,dy,y,0.0131736932409,1
0.05,0.05,9,permuted,dy,x2,-0.145649915579,0
0.05,0.05,9,permuted,dy,xy,-0.0138992453226,0
0.05,0.05,9,permuted,dy,y2,-0.0585082469476,0
0.05,0.05,9,permuted,dy,x3,-0.0565786591589,0
0.05,0.05,9,permuted,dy,x2y,0.0231885853153,-1
0.05,0.05,9,permuted,dy,xy2,-0.120145972337,0
0.05,0.05,9,permuted,dy,y3,-0.0567011825254,-1
0.1,0,0,cubic,dx,1,-1.15518922122e-07,0
0.1,0,0,cubic,dx,x,0.995177909796,1
0.1,0,0,cubic,dx,y,-1.99610768049,-2
0.1,0,0,cubic,dx,x2,-3.10485829617e-05,0
0.1,0,0,cubic,dx,xy,0.00023732373033,0
0.1,0,0,cubic,dx,y2,-0.000111042409134,0
0.1,0,0,cubic,dx,x3,-0.995348709408,-1
0.1,0,0,cubic,dx,x2y,-0.00386405432627,0
0.1,0,0,cubic,dx,xy2,-0.995601807815,-1
0.1,0,0,cubic,dx,y3,-0.0038082451341,0
0.1,0,0,cubic,dy,1,0.000782105583355,0
0.1,0,0,cubic,dy,x,1.9951568982,2
0.1,0,0,cubic,dy,y,0.995609714407,1
0.1,0,0,cubic,dy,x2,-0.000722449850652,0
0.1,0,0,cubic,dy,xy,0.000279908133298,0
0.1,0,0,cubic,dy,y2,-0.000723656376486,0
0.1,0,0,cubic,dy,x3,0.00483656611247,0
0.1,0,0,cubic,dy,x2y,-0.995986443651,-1
0.1,0,0,cubic,dy,xy2,0.00475588515621,0
0.1,0,0,cubic,dy,y3,-0.995814567337,-1
0.1,0,0,affine,dx,1,0.00554247397086,0
0.1,0,0,affine,dx,x,0.0146498472629,1
0.1,0,0,affine,dx,y,-1.99872472867,-2
0.1,0,0,affine,dx,x2,0,0
0.1,0,0,affine,dx,xy,0,0
0.1,0,0,affine,dx,y2,0,0
0.1,0,0,affine,dx,x3,0,-1
0.1,0,0,affine,dx,x2y,0,0
0.1,0,0,affine,dx,xy2,0,-1
0.1,0,0,affine,dx,y3,0,0
0.1,0,0,affine,dy,1,0.0198220870015,0
0.1,0,0,affine,dy,x,2.00145481985,2
0.1,0,0,affine,dy,y,0.0117737771733,1
0.1,0,0,affine,dy,x2,0,0
0.1,0,0,affine,dy,xy,0,0
0.1,0,0,affine,dy,y2,0,0
0.1,0,0,affine,dy,x3,0,0
0.1,0,0,affine,dy,x2y,0,-1
0.1,0,0,affine,dy,xy2,0,0
0.1,0,0,affine,dy,y3,0,-1
0.1,0,0,permuted,dx,1,-0.128244998073,0
0.1,0,0,permuted,dx,x,-0.076677306433,1
0.1,0,0,permuted,dx,y,-0.175315405316,-2
0.1,0,0,permuted,dx,x2,0.0937353580917,0
0.1,0,0,permuted,dx,xy,-0.166296992481,0
0.1,0,0,permuted,dx,y2,0.0133837298092,0
0.1,0,0,permuted,dx,x3,0.0212877334533,-1
0.1,0,0,permuted,dx,x2y,0.223152602936,0
0.1,0,0,permuted,dx,xy2,0.10504215448,-1
0.1,0,0,permuted,dx,y3,0.0761620598351,0
0.1,0,0,permuted,dy,1,0.150602177577,0
0.1,0,0,permuted,dy,x,0.495528825458,2
0.1,0,0,permuted,dy,y,0.0972459700152,1
0.1,0,0,permuted,dy,x2,-0.108339996459,0
0.1,0,0,permuted,dy,xy,-0.0393279524628,0
0.1,0,0,permuted,dy,y2,-0.164003678874,0
0.1,0,0,permuted,dy,x3,-0.52787356412,0
0.1,0,0,permuted,dy,x2y,-0.212694607241,-1
0.1,0,0,permuted,dy,xy2,-0.287857544628,0
0.1,0,0,permuted,dy,y3,-0.0304521550348,-1
0.1,0.02,0,cubic,dx,1,0.00132459354674,0
0.1,0.02,0,cubic,dx,x,0.979348973518,1
0.1,0.02,0,cubic,dx,y,-1.96320910134,-2
0.1,0.02,0,cubic,dx,x2,-0.0136332221906,0
0.1,0.02,0,cubic,dx,xy,-0.00260666895164,0
0.1,0.02,0,cubic,dx,y2,0.0092536805295,0
0.1,0.02,0,cubic,dx,x3,-0.975125035693,-1
0.1,0.02,0,cubic,dx,x2y,-0.0942016201231,0
0.1,0.02,0,cubic,dx,xy2,-1.00754690292,-1
0.1,0.02,0,cubic,dx,y3,-0.0264584064016,0
0.1,0.02,0,cubic,dy,1,-0.00771159822387,0
0.1,0.02,0,cubic,dy,x,2.04113236237,2
0.1,0.02,0,cubic,dy,y,0.979284030041,1
0.1,0.02,0,cubic,dy,x2,0.00682905101171,0
0.1,0.02,0,cubic,dy,xy,0.0143268841125,0
0.1,0.02,0,cubic,dy,y2,0.010491385805,0
0.1,0.02,0,cubic,dy,x3,-0.0446324579766,0
0.1,0.02,0,cubic,dy,x2y,-0.960839477978,-1
0.1,0.02,0,cubic,dy,xy2,-0.0384160344019,0
0.1,0.02,0,cubic,dy,y3,-0.985317627372,-1
0.1,0.02,0,affine,dx,1,0.00634564622946,0
0.1,0.02,0,affine,dx,x,0.00740378986417,1
0.1,0.02,0,affine,dx,y,-2.00354112962,-2
0.1,0.02,0,affine,dx,x2,0,0
0.1,0.02,0,affine,dx,xy,0,0
0.1,0.02,0,affine,dx,y2,0,0
0.1,0.02,0,affine,dx,x3,0,-1
0.1,0.02,0,affine,dx,x2y,0,0
0.1,0.02,0,affine,dx,xy2,0,-1
0.1,0.02,0,affine,dx,y3,0,0
0.1,0.02,0,affine,dy,1,0.0205186582751,0
0.1,0.02,0,affine,dy,x,2.00052828729,2
0.1,0.02,0,affine,dy,y,0.0136786409149,1
0.1,0.02,0,affine,dy,x2,0,0
0.1,0.02,0,affine,dy,xy,0,0
0.1,0.02,0,affine,dy,y2,0,0
0.1,0.02,0,affine,dy,x3,0,0
0.1,0.02,0,affine,dy,x2y,0,-1
0.1,0.02,0,affine,dy,xy2,0,0
0.1,0.02,0,affine,dy,y3,0,-1
0.1,0.02,0,permuted,dx,1,-0.188934267592,0
0.1,0.02,0,permuted,dx,x,0.00226868734467,1
0.1,0.02,0,permuted,dx,y,-0.0623564185904,-2
0.1,0.02,0,permuted,dx,x2,0.119987549246,0
0.1,0.02,0,permuted,dx,xy,-0.00135656894203,0
0.1,0.02,0,permuted,dx,y2,0.115801022759,0
0.1,0.02,0,permuted,dx,x3,-0.021917893537,-1
0.1,0.02,0,permuted,dx,x2y,-0.0930260698353,0
0.1,0.02,0,permuted,dx,xy2,0.398437931996,-1
0.1,0.02,0,permuted,dx,y3,-0.0770744329691,0
0.1,0.02,0,permuted,dy,1,-0.243970407834,0
0.1,0.02,0,permuted,dy,x,-0.207522166965,2
0.1,0.02,0,permuted,dy,y,0.497883367192,1
0.1,0.02,0,permuted,dy,x2,0.297642747844,0
0.1,0.02,0,permuted,dy,xy,-0.0937366655972,0
0.1,0.02,0,permuted,dy,y2,0.273657036294,0
0.1,0.02,0,permuted,dy,x3,0.150390432616,0
0.1,0.02,0,permuted,dy,x2y,-0.269060331545,-1
0.1,0.02,0,permuted,dy,xy2,-0.106763107054,0
0.1,0.02,0,permuted,dy,y3,-0.42709851823,-1
0.1,0.02,1,cubic,dx,1,-0.0109194977915,0
0.1,0.02,1,cubic,dx,x,0.988451098618,1
0.1,0.02,1,cubic,dx,y,-1.99755033023,-2
0.1,0.02,1,cubic,dx,x2,0.00972147842501,0
0.1,0.02,1,cubic,dx,xy,-0.00688314842762,0
0.1,0.02,1,cubic,dx,y2,0.0106860530393,0
0.1,0.02,1,cubic,dx,x3,-0.985893783927,-1
0.1,0.02,1,cubic,dx,x2y,-0.0345675795358,0
0.1,0.02,1,cubic,dx,xy2,-0.984754709414,-1
0.1,0.02,1,cubic,dx,y3,0.0103659951922,0
0.1,0.02,1,cubic,dy,1,0.00118778933487,0
0.1,0.02,1,cubic,dy,x,1.99029899489,2
0.1,0.02,1,cubic,dy,y,0.990161149946,1
0.1,0.02,1,cubic,dy,x2,-0.00320706500779,0
0.1,0.02,1,cubic,dy,xy,0.00431426216311,0
0.1,0.02,1,cubic,dy,y2,-0.00180747309749,0
0.1,0.02,1,cubic,dy,x3,0.00906396747428,0
0.1,0.02,1,cubic,dy,x2y,-0.975283669703,-1
0.1,0.02,1,cubic,dy,xy2,-0.00973643534042,0
0.1,0.02,1,cubic,dy,y3,-0.99594401063,-1
0.1,0.02,1,affine,dx,1,0.00332557460063,0
0.1,0.02,1,affine,dx,x,0.0147724263556,1
0.1,0.02,1,affine,dx,y,-1.99606696504,-2
0.1,0.02,1,affine,dx,x2,0,0
0.1,0.02,1,affine,dx,xy,0,0
0.1,0.02,1,affine,dx,y2,0,0
0.1,0.02,1,affine,dx,x3,0,-1
0.1,0.02,1,affine,dx,x2y,0,0
0.1,0.02,1,affine,dx,xy2,0,-1
0.1,0.02,1,affine,dx,y3,0,0
0.1,0.02,1,affine,dy,1,0.0186125794802,0
0.1,0.02,1,affine,dy,x,1.9976352179,2
0.1,0.02,1,affine,dy,y,0.0114561076006,1
0.1,0.02,1,affine,dy,x2,0,0
0.1,0.02,1,affine,dy,xy,0,0
0.1,0.02,1,affine,dy,y2,0,0
0.1,0.02,1,affine,dy,x3,0,0
0.1,0.02,1,affine,dy,x2y,0,-1
0.1,0.02,1,affine,dy,xy2,0,0
0.1,0.02,1,affine,dy,y3,0,-1
0.1,0.02,1,permuted,dx,1,0.0509162457275,0
0.1,0.02,1,permuted,dx,x,0.105385677486,1
0.1,0.02,1,permuted,dx,y,0.378466285348,-2
0.1,0.02,1,permuted,dx,x2,-0.150301175253,0
0.1,0.02,1,permuted,dx,xy,0.0994600868475,0
0.1,0.02,1,permuted,dx,y2,-0.160461868097,0
0.1,0.02,1,permuted,dx,x3,-0.293567616875,-1
0.1,0.02,1,permuted,dx,x2y,-0.244976898813,0
0.1,0.02,1,permuted,dx,xy2,-0.00136646175272,-1
0.1,0.02,1,permuted,dx,y3,-0.4728679991,0
0.1,0.02,1,permuted,dy,1,0.174124807287,0
0.1,0.02,1,permuted,dy,x,-0.452386802649,2
0.1,0.02,1,permuted,dy,y,0.130485047313,1
0.1,0.02,1,permuted,dy,x2,-0.0900385436532,0
0.1,0.02,1,permuted,dy,xy,0.0359111044523,0
0.1,0.02,1,permuted,dy,y2,-0.22730911631,0
0.1,0.02,1,permuted,dy,x3,0.514459369218,0
0.1,0.02,1,permuted,dy,x2y,-0.139105425157,-1
0.1,0.02,1,permuted,dy,xy2,0.173308282649,0
0.1,0.02,1,permuted,dy,y3,-0.0894887040846,-1
0.1,0.02,2,cubic,dx,1,0.00726572499753,0
0.1,0.02,2,cubic,dx,x,0.942665398852,1
0.1,0.02,2,cubic,dx,y,-2.02385355449,-2
0.1,0.02,2,cubic,dx,x2,-0.0101091928069,0
0.1,0.02,2,cubic,dx,xy,0.013503952414,0
0.1,0.02,2,cubic,dx,y2,-0.00360721538819,0
0.1,0.02,2,cubic,dx,x3,-0.937605617104,-1
0.1,0.02,2,cubic,dx,x2y,0.00226311904504,0
0.1,0.02,2,cubic,dx,xy2,-0.9649447195,-1
0.1,0.02,2,cubic,dx,y3,0.0260625344296,0
0.1,0.02,2,cubic,dy,1,0.00733050364908,0
0.1,0.02,2,cubic,dy,x,1.9663466421,2
0.1,0.02,2,cubic,dy,y,0.994251227305,1
0.1,0.02,2,cubic,dy,x2,-0.006412451942,0
0.1,0.02,2,cubic,dy,xy,0.0274586253706,0
0.1,0.02,2,cubic,dy,y2,-0.0122664577968,0
0.1,0.02,2,cubic,dy,x3,0.033952644826,0
0.1,0.02,2,cubic,dy,x2y,-0.983888288877,-1
0.1,0.02,2,cubic,dy,xy2,0.0193382940819,0
0.1,0.02,2,cubic,dy,y3,-0.990972268908,-1
0.1,0.02,2,affine,dx,1,0.00502600255796,0
0.1,0.02,2,affine,dx,x,0.0113294527723,1
0.1,0.02,2,affine,dx,y,-2.00210203528,-2
0.1,0.02,2,affine,dx,x2,0,0
0.1,0.02,2,affine,dx,xy,0,0
0.1,0.02,2,affine,dx,y2,0,0
0.1,0.02,2,affine,dx,x3,0,-1
0.1,0.02,2,affine,dx,x2y,0,0
0.1,0.02,2,affine,dx,xy2,0,-1
0.1,0.02,2,affine,dx,y3,0,0
0.1,0.02,2,affine,dy,1,0.0171439267483,0
0.1,0.02,2,affine,dy,x,1.99811625155,2
0.1,0.02,2,affine,dy,y,0.0179711186602,1
0.1,0.02,2,affine,dy,x2,0,0
0.1,0.02,2,affine,dy,xy,0,0
0.1,0.02,2,affine,dy,y2,0,0
0.1,0.02,2,affine,dy,x3,0,0
0.1,0.02,2,affine,dy,x2y,0,-1
0.1,0.02,2,affine,dy,xy2,0,0
0.1,0.02,2,affine,dy,y3,0,-1
0.1,0.02,2,permuted,dx,1,-0.257152768369,0
0.1,0.02,2,permuted,dx,x,-0.0401451265856,1
0.1,0.02,2,permuted,dx,y,0.279746081941,-2
0.1,0.02,2,permuted,dx,x2,0.254889335603,0
0.1,0.02,2,permuted,dx,xy,-0.0241508498739,0
0.1,0.02,2,permuted,dx,y2,0.0964455774156,0
0.1,0.02,2,permuted,dx,x3,0.138274070155,-1
0.1,0.02,2,permuted,dx,x2y,-0.121974772895,0
0.1,0.02,2,permuted,dx,xy2,-0.245919222874,-1
0.1,0.02,2,permuted,dx,y3,-0.173238330928,0
0.1,0.02,2,permuted,dy,1,0.135929382451,0
0.1,0.02,2,permuted,dy,x,0.00944176332713,2
0.1,0.02,2,permuted,dy,y,0.345229771349,1
0.1,0.02,2,permuted,dy,x2,-0.103953628439,0
0.1,0.02,2,permuted,dy,xy,0.216124247934,0
0.1,0.02,2,permuted,dy,y2,-0.147049749211,0
0.1,0.02,2,permuted,dy,x3,-0.0654516212029,0
0.1,0.02,2,permuted,dy,x2y,-0.49402558898,-1
0.1,0.02,2,permuted,dy,xy2,-0.00507213426504,0
0.1,0.02,2,permuted,dy,y3,-0.276706063962,-1
0.1,0.02,3,cubic,dx,1,-0.00719496635085,0
0.1,0.02,3,cubic,dx,x,0.968632070514,1
0.1,0.02,3,cubic,dx,y,-2.0060736006,-2
0.1,0.02,3,cubic,dx,x2,0.00348273030165,0
0.1,0.02,3,cubic,dx,xy,0.00995436049317,0
0.1,0.02,3,cubic,dx,y2,0.0124487767483,0
0.1,0.02,3,cubic,dx,x3,-0.952216943503,-1
0.1,0.02,3,cubic,dx,x2y,0.0221960956331,0
0.1,0.02,3,cubic,dx,xy2,-0.995893714541,-1
0.1,0.02,3,cubic,dx,y3,0.0016382569632,0
0.1,0.02,3,cubic,dy,1,0.00993661681822,0
0.1,0.02,3,cubic,dy,x,2.00652790517,2
0.1,0.02,3,cubic,dy,y,0.956139022367,1
0.1,0.02,3,cubic,dy,x2,-0.0101901726898,0
0.1,0.02,3,cubic,dy,xy,-0.00339454514578,0
0.1,0.02,3,cubic,dy,y2,-0.00898016237366,0
0.1,0.02,3,cubic,dy,x3,-0.00122750483157,0
0.1,0.02,3,cubic,dy,x2y,-0.972028004782,-1
0.1,0.02,3,cubic,dy,xy2,-0.0438857189215,0
0.1,0.02,3,cubic,dy,y3,-0.95047493982,-1
0.1,0.02,3,affine,dx,1,0.00509246492777,0
0.1,0.02,3,affine,dx,x,0.0170416233364,1
0.1,0.02,3,affine,dx,y,-1.9978499603,-2
0.1,0.02,3,affine,dx,x2,0,0
0.1,0.02,3,affine,dx,xy,0,0
0.1,0.02,3,affine,dx,y2,0,0
0.1,0.02,3,affine,dx,x3,0,-1
0.1,0.02,3,affine,dx,x2y,0,0
0.1,0.02,3,affine,dx,xy2,0,-1
0.1,0.02,3,affine,dx,y3,0,0
0.1,0.02,3,affine,dy,1,0.0198801891921,0
0.1,0.02,3,affine,dy,x,1.996337557,2
0.1,0.02,3,affine,dy,y,0.0108074468062,1
0.1,0.02,3,affine,dy,x2,0,0
0.1,0.02,3,affine,dy,xy,0,0
0.1,0.02,3,affine,dy,y2,0,0
0.1,0.02,3,affine,dy,x3,0,0
0.1,0.02,3,affine,dy,x2y,0,-1
0.1,0.02,3,affine,dy,xy2,0,0
0.1,0.02,3,affine,dy,y3,0,-1
0.1,0.02,3,permuted,dx,1,-0.184741194832,0
0.1,0.02,3,permuted,dx,x,0.0844945992347,1
0.1,0.02,3,permuted,dx,y,-0.136307890401,-2
0.1,0.02,3,permuted,dx,x2,0.163110198203,0
0.1,0.02,3,permuted,dx,xy,0.0022435493725,0
0.1,0.02,3,permuted,dx,y2,0.0623214507588,0
0.1,0.02,3,permuted,dx,x3,-0.0195976167564,-1
0.1,0.02,3,permuted,dx,x2y,0.425842503272,0
0.1,0.02,3,permuted,dx,xy2,-0.065627257091,-1
0.1,0.02,3,permuted,dx,y3,-0.0064580031215,0
0.1,0.02,3,permuted,dy,1,0.0641673898341,0
0.1,0.02,3,permuted,dy,x,0.079605167229,2
0.1,0.02,3,permuted,dy,y,0.152726162011,1
0.1,0.02,3,permuted,dy,x2,-0.000453897449233,0
0.1,0.02,3,permuted,dy,xy,0.0329287440042,0
0.1,0.02,3,permuted,dy,y2,-0.0777303226908,0
0.1,0.02,3,permuted,dy,x3,0.0127237660431,0
0.1,0.02,3,permuted,dy,x2y,-0.344793875305,-1
0.1,0.02,3,permuted,dy,xy2,0.02431635684,0
0.1,0.02,3,permuted,dy,y3,-0.136485900206,-1
0.1,0.02,4,cubic,dx,1,0.0194629997241,0
0.1,0.02,4,cubic,dx,x,0.992791120184,1
0.1,0.02,4,cubic,dx,y,-2.05312519716,-2
0.1,0.02,4,cubic,dx,x2,-0.0192746912567,0
0.1,0.02,4,cubic,dx,xy,0.0126197370719,0
0.1,0.02,4,cubic,dx,y2,-0.0179732323759,0
0.1,0.02,4,cubic,dx,x3,-0.987904093166,-1
0.1,0.02,4,cubic,dx,x2y,0.066386527053,0
0.1,0.02,4,cubic,dx,xy2,-0.985791365413,-1
0.1,0.02,4,cubic,dx,y3,0.0502239963544,0
0.1,0.02,4,cubic,dy,1,0.00197955349169,0
0.1,0.02,4,cubic,dy,x,1.99901538165,2
0.1,0.02,4,cubic,dy,y,0.966719027421,1
0.1,0.02,4,cubic,dy,x2,-0.0034856938806,0
0.1,0.02,4,cubic,dy,xy,0.000133654212291,0
0.1,0.02,4,cubic,dy,y2,-0.00347849941774,0
0.1,0.02,4,cubic,dy,x3,0.00306844229228,0
0.1,0.02,4,cubic,dy,x2y,-0.955019483627,-1
0.1,0.02,4,cubic,dy,xy2,0.000971532321506,0
0.1,0.02,4,cubic,dy,y3,-0.975406674369,-1
0.1,0.02,4,affine,dx,1,0.00668547835572,0
0.1,0.02,4,affine,dx,x,0.0206670721421,1
0.1,0.02,4,affine,dx,y,-1.9990518566,-2
0.1,0.02,4,affine,dx,x2,0,0
0.1,0.02,4,affine,dx,xy,0,0
0.1,0.02,4,affine,dx,y2,0,0
0.1,0.02,4,affine,dx,x3,0,-1
0.1,0.02,4,affine,dx,x2y,0,0
0.1,0.02,4,affine,dx,xy2,0,-1
0.1,0.02,4,affine,dx,y3,0,0
0.1,0.02,4,affine,dy,1,0.018131827181,0
0.1,0.02,4,affine,dy,x,2.0017773352,2
0.1,0.02,4,affine,dy,y,0.00608469075982,1
0.1,0.02,4,affine,dy,x2,0,0
0.1,0.02,4,affine,dy,xy,0,0
0.1,0.02,4,affine,dy,y2,0,0
0.1,0.02,4,affine,dy,x3,0,0
0.1,0.02,4,affine,dy,x2y,0,-1
0.1,0.02,4,affine,dy,xy2,0,0
0.1,0.02,4,affine,dy,y3,0,-1
0.1,0.02,4,permuted,dx,1,0.0196294856689,0
0.1,0.02,4,permuted,dx,x,0.472012178603,1
0.1,0.02,4,permuted,dx,y,-0.0919690262941,-2
0.1,0.02,4,permuted,dx,x2,-0.11954275529,0
0.1,0.02,4,permuted,dx,xy,-0.0188222913175,0
0.1,0.02,4,permuted,dx,y2,-0.107392254054,0
0.1,0.02,4,permuted,dx,x3,-0.5406925521,-1
0.1,0.02,4,permuted,dx,x2y,0.0545209196519,0
0.1,0.02,4,permuted,dx,xy2,-0.234139657877,-1
0.1,0.02,4,permuted,dx,y3,0.0811188768419,0
0.1,0.02,4,permuted,dy,1,0.260025856601,0
0.1,0.02,4,permuted,dy,x,-0.154841498559,2
0.1,0.02,4,permuted,dy,y,-0.20043302032,1
0.1,0.02,4,permuted,dy,x2,-0.280972467648,0
0.1,0.02,4,permuted,dy,xy,-0.00459470020489,0
0.1,0.02,4,permuted,dy,y2,-0.208098330826,0
0.1,0.02,4,permuted,dy,x3,0.0603134542748,0
0.1,0.02,4,permuted,dy,x2y,0.237281270589,-1
0.1,0.02,4,permuted,dy,xy2,0.446289646893,0
0.1,0.02,4,permuted,dy,y3,0.207015869963,-1
0.1,0.02,5,cubic,dx,1,0.00444755634337,0
0.1,0.02,5,cubic,dx,x,0.978847896855,1
0.1,0.02,5,cubic,dx,y,-2.00104613839,-2
0.1,0.02,5,cubic,dx,x2,-0.00447371002653,0
0.1,0.02,5,cubic,dx,xy,0.00228480937856,0
0.1,0.02,5,cubic,dx,y2,-0.00356842599268,0
0.1,0.02,5,cubic,dx,x3,-0.981699401634,-1
0.1,0.02,5,cubic,dx,x2y,0.0135564187532,0
0.1,0.02,5,cubic,dx,xy2,-0.96398353704,-1
0.1,0.02,5,cubic,dx,y3,0.00477573319643,0
0.1,0.02,5,cubic,dy,1,0.000534222684224,0
0.1,0.02,5,cubic,dy,x,2.01107973767,2
0.1,0.02,5,cubic,dy,y,0.961524288288,1
0.1,0.02,5,cubic,dy,x2,-0.0017930860483,0
0.1,0.02,5,cubic,dy,xy,-0.00632099717628,0
0.1,0.02,5,cubic,dy,y2,-0.00214120757961,0
0.1,0.02,5,cubic,dy,x3,-0.0117742179403,0
0.1,0.02,5,cubic,dy,x2y,-0.950240216684,-1
0.1,0.02,5,cubic,dy,xy2,0.0165845081272,0
0.1,0.02,5,cubic,dy,y3,-0.955719255882,-1
0.1,0.02,5,affine,dx,1,0.0048425006075,0
0.1,0.02,5,affine,dx,x,0.0180970467508,1
0.1,0.02,5,affine,dx,y,-1.99284147159,-2
0.1,0.02,5,affine,dx,x2,0,0
0.1,0.02,5,affine,dx,xy,0,0
0.1,0.02,5,affine,dx,y2,0,0
0.1,0.02,5,affine,dx,x3,0,-1
0.1,0.02,5,affine,dx,x2y,0,0
0.1,0.02,5,affine,dx,xy2,0,-1
0.1,0.02,5,affine,dx,y3,0,0
0.1,0.02,5,affine,dy,1,0.01845862899,0
0.1,0.02,5,affine,dy,x,2.00807229326,2
0.1,0.02,5,affine,dy,y,0.0154832150454,1
0.1,0.02,5,affine,dy,x2,0,0
0.1,0.02,5,affine,dy,xy,0,0
0.1,0.02,5,affine,dy,y2,0,0
0.1,0.02,5,affine,dy,x3,0,0
0.1,0.02,5,affine,dy,x2y,0,-1
0.1,0.02,5,affine,dy,xy2,0,0
0.1,0.02,5,affine,dy,y3,0,-1
0.1,0.02,5,permuted,dx,1,-0.410099208212,0
0.1,0.02,5,permuted,dx,x,0.210548699743,1
0.1,0.02,5,permuted,dx,y,-0.271136542762,-2
0.1,0.02,5,permuted,dx,x2,0.30680216209,0
0.1,0.02,5,permuted,dx,xy,-0.00867589111473,0
0.1,0.02,5,permuted,dx,y2,0.406096653772,0
0.1,0.02,5,permuted,dx,x3,-0.0930755808682,-1
0.1,0.02,5,permuted,dx,x2y,0.424413238764,0
0.1,0.02,5,permuted,dx,xy2,-0.61355292715,-1
0.1,0.02,5,permuted,dx,y3,0.19743607029,0
0.1,0.02,5,permuted,dy,1,-0.00644683075882,0
0.1,0.02,5,permuted,dy,x,0.104525872272,2
0.1,0.02,5,permuted,dy,y,0.0609995937424,1
0.1,0.02,5,permuted,dy,x2,-0.0131750210628,0
0.1,0.02,5,permuted,dy,xy,-0.0210381901847,0
0.1,0.02,5,permuted,dy,y2,0.0892159843819,0
0.1,0.02,5,permuted,dy,x3,-0.05730018459,0
0.1,0.02,5,permuted,dy,x2y,-0.207914802807,-1
0.1,0.02,5,permuted,dy,xy2,-0.377307707753,0
0.1,0.02,5,permuted,dy,y3,-0.126465977357,-1
0.1,0.02,6,cubic,dx,1,-0.0171416556659,0
0.1,0.02,6,cubic,dx,x,0.950249122394,1
0.1,0.02,6,cubic,dx,y,-1.98455377226,-2
0.1,0.02,6,cubic,dx,x2,0.0145980138189,0
0.1,0.02,6,cubic,dx,xy,0.00229733166959,0
0.1,0.02,6,cubic,dx,y2,0.0234488761349,0
0.1,0.02,6,cubic,dx,x3,-0.942195243518,-1
0.1,0.02,6,cubic,dx,x2y,-0.0252269026297,0
0.1,0.02,6,cubic,dx,xy2,-0.963542735499,-1
0.1,0.02,6,cubic,dx,y3,-0.00818750141416,0
0.1,0.02,6,cubic,dy,1,-0.000974482909889,0
0.1,0.02,6,cubic,dy,x,2.01319711244,2
0.1,0.02,6,cubic,dy,y,1.01162585452,1
0.1,0.02,6,cubic,dy,x2,-0.00267664143606,0
0.1,0.02,6,cubic,dy,xy,0.00302336301786,0
0.1,0.02,6,cubic,dy,y2,0.00310617793422,0
