dt,sigma,replicate,split,model,unit,metric,value
0.025,0,0,test,cubic,traj_032,observed_rollout_rmse,0.000470944601905
0.025,0,0,test,cubic,traj_032,oracle_radial_rmse,0.000187153751358
0.025,0,0,test,cubic,traj_032,observed_radial_rmse,0.000186687426615
0.025,0,0,test,cubic,traj_032,one_step_failure_rate,0
0.025,0,0,test,cubic,traj_032,oracle_rollout_failure,0
0.025,0,0,test,cubic,traj_032,observed_rollout_failure,0
0.025,0,0,test,cubic,traj_032,oracle_pre_failure_horizon,7.7
0.025,0,0,test,cubic,traj_032,observed_pre_failure_horizon,7.7
0.025,0,0,test,cubic,traj_032,rollout_failure,0
0.025,0,0,test,cubic,traj_033,one_step_rmse,1.28595330989e-05
0.025,0,0,test,cubic,traj_033,oracle_rollout_rmse,0.00045025813362
0.025,0,0,test,cubic,traj_033,observed_rollout_rmse,0.000892478455249
0.025,0,0,test,cubic,traj_033,oracle_radial_rmse,0.000187056157409
0.025,0,0,test,cubic,traj_033,observed_radial_rmse,0.000186717081391
0.025,0,0,test,cubic,traj_033,one_step_failure_rate,0
0.025,0,0,test,cubic,traj_033,oracle_rollout_failure,0
0.025,0,0,test,cubic,traj_033,observed_rollout_failure,0
0.025,0,0,test,cubic,traj_033,oracle_pre_failure_horizon,7.7
0.025,0,0,test,cubic,traj_033,observed_pre_failure_horizon,7.7
0.025,0,0,test,cubic,traj_033,rollout_failure,0
0.025,0,0,test,cubic,traj_034,one_step_rmse,2.22776514229e-05
0.025,0,0,test,cubic,traj_034,oracle_rollout_rmse,0.00172512211147
0.025,0,0,test,cubic,traj_034,observed_rollout_rmse,0.0013779809083
0.025,0,0,test,cubic,traj_034,oracle_radial_rmse,0.000422702726362
0.025,0,0,test,cubic,traj_034,observed_radial_rmse,0.000464822430457
0.025,0,0,test,cubic,traj_034,one_step_failure_rate,0
0.025,0,0,test,cubic,traj_034,oracle_rollout_failure,0
0.025,0,0,test,cubic,traj_034,observed_rollout_failure,0
0.025,0,0,test,cubic,traj_034,oracle_pre_failure_horizon,7.7
0.025,0,0,test,cubic,traj_034,observed_pre_failure_horizon,7.7
0.025,0,0,test,cubic,traj_034,rollout_failure,0
0.025,0,0,test,cubic,traj_035,one_step_rmse,1.58281406301e-05
0.025,0,0,test,cubic,traj_035,oracle_rollout_rmse,0.000948544578672
0.025,0,0,test,cubic,traj_035,observed_rollout_rmse,0.000805830260414
0.025,0,0,test,cubic,traj_035,oracle_radial_rmse,0.000270983802018
0.025,0,0,test,cubic,traj_035,observed_radial_rmse,0.000314978145906
0.025,0,0,test,cubic,traj_035,one_step_failure_rate,0
0.025,0,0,test,cubic,traj_035,oracle_rollout_failure,0
0.025,0,0,test,cubic,traj_035,observed_rollout_failure,0
0.025,0,0,test,cubic,traj_035,oracle_pre_failure_horizon,7.7
0.025,0,0,test,cubic,traj_035,observed_pre_failure_horizon,7.7
0.025,0,0,test,cubic,traj_035,rollout_failure,0
0.025,0,0,test,cubic,traj_036,one_step_rmse,1.14833959218e-05
0.025,0,0,test,cubic,traj_036,oracle_rollout_rmse,0.000243769368148
0.025,0,0,test,cubic,traj_036,observed_rollout_rmse,0.000334613800525
0.025,0,0,test,cubic,traj_036,oracle_radial_rmse,0.000186883480642
0.025,0,0,test,cubic,traj_036,observed_radial_rmse,0.000187848949387
0.025,0,0,test,cubic,traj_036,one_step_failure_rate,0
0.025,0,0,test,cubic,traj_036,oracle_rollout_failure,0
0.025,0,0,test,cubic,traj_036,observed_rollout_failure,0
0.025,0,0,test,cubic,traj_036,oracle_pre_failure_horizon,7.7
0.025,0,0,test,cubic,traj_036,observed_pre_failure_horizon,7.7
0.025,0,0,test,cubic,traj_036,rollout_failure,0
0.025,0,0,test,cubic,traj_037,one_step_rmse,1.9437976626e-05
0.025,0,0,test,cubic,traj_037,oracle_rollout_rmse,0.00169802042639
0.025,0,0,test,cubic,traj_037,observed_rollout_rmse,0.00143817989583
0.025,0,0,test,cubic,traj_037,oracle_radial_rmse,0.000321300004589
0.025,0,0,test,cubic,traj_037,observed_radial_rmse,0.000363274068439
0.025,0,0,test,cubic,traj_037,one_step_failure_rate,0
0.025,0,0,test,cubic,traj_037,oracle_rollout_failure,0
0.025,0,0,test,cubic,traj_037,observed_rollout_failure,0
0.025,0,0,test,cubic,traj_037,oracle_pre_failure_horizon,7.7
0.025,0,0,test,cubic,traj_037,observed_pre_failure_horizon,7.7
0.025,0,0,test,cubic,traj_037,rollout_failure,0
0.025,0,0,test,cubic,traj_038,one_step_rmse,2.14024466115e-05
0.025,0,0,test,cubic,traj_038,oracle_rollout_rmse,0.00173791062433
0.025,0,0,test,cubic,traj_038,observed_rollout_rmse,0.00138496638191
0.025,0,0,test,cubic,traj_038,oracle_radial_rmse,0.000407472678932
0.025,0,0,test,cubic,traj_038,observed_radial_rmse,0.000448588091023
0.025,0,0,test,cubic,traj_038,one_step_failure_rate,0
0.025,0,0,test,cubic,traj_038,oracle_rollout_failure,0
0.025,0,0,test,cubic,traj_038,observed_rollout_failure,0
0.025,0,0,test,cubic,traj_038,oracle_pre_failure_horizon,7.7
0.025,0,0,test,cubic,traj_038,observed_pre_failure_horizon,7.7
0.025,0,0,test,cubic,traj_038,rollout_failure,0
0.025,0,0,test,cubic,traj_039,one_step_rmse,1.55072426289e-05
0.025,0,0,test,cubic,traj_039,oracle_rollout_rmse,0.00115660787409
0.025,0,0,test,cubic,traj_039,observed_rollout_rmse,0.000997456882284
0.025,0,0,test,cubic,traj_039,oracle_radial_rmse,0.000264803786144
0.025,0,0,test,cubic,traj_039,observed_radial_rmse,0.000304941730642
0.025,0,0,test,cubic,traj_039,one_step_failure_rate,0
0.025,0,0,test,cubic,traj_039,oracle_rollout_failure,0
0.025,0,0,test,cubic,traj_039,observed_rollout_failure,0
0.025,0,0,test,cubic,traj_039,oracle_pre_failure_horizon,7.7
0.025,0,0,test,cubic,traj_039,observed_pre_failure_horizon,7.7
0.025,0,0,test,cubic,traj_039,rollout_failure,0
0.025,0,0,test,affine,traj_000,one_step_rmse,0.0017282551658
0.025,0,0,test,affine,traj_000,oracle_rollout_rmse,0.232561150336
0.025,0,0,test,affine,traj_000,observed_rollout_rmse,0.232326628571
0.025,0,0,test,affine,traj_000,oracle_radial_rmse,0.232404602289
0.025,0,0,test,affine,traj_000,observed_radial_rmse,0.232158679882
0.025,0,0,test,affine,traj_000,one_step_failure_rate,0
0.025,0,0,test,affine,traj_000,oracle_rollout_failure,0
0.025,0,0,test,affine,traj_000,observed_rollout_failure,0
0.025,0,0,test,affine,traj_000,oracle_pre_failure_horizon,7.7
0.025,0,0,test,affine,traj_000,observed_pre_failure_horizon,7.7
0.025,0,0,test,affine,traj_000,rollout_failure,0
0.025,0,0,test,affine,traj_001,one_step_rmse,0.0018079065623
0.025,0,0,test,affine,traj_001,oracle_rollout_rmse,0.231035503318
0.025,0,0,test,affine,traj_001,observed_rollout_rmse,0.230778727891
0.025,0,0,test,affine,traj_001,oracle_radial_rmse,0.230875180737
0.025,0,0,test,affine,traj_001,observed_radial_rmse,0.23062865858
0.025,0,0,test,affine,traj_001,one_step_failure_rate,0
0.025,0,0,test,affine,traj_001,oracle_rollout_failure,0
0.025,0,0,test,affine,traj_001,observed_rollout_failure,0
0.025,0,0,test,affine,traj_001,oracle_pre_failure_horizon,7.7
0.025,0,0,test,affine,traj_001,observed_pre_failure_horizon,7.7
0.025,0,0,test,affine,traj_001,rollout_failure,0
0.025,0,0,test,affine,traj_002,one_step_rmse,0.0019783139236
0.025,0,0,test,affine,traj_002,oracle_rollout_rmse,0.189563963551
0.025,0,0,test,affine,traj_002,observed_rollout_rmse,0.189857671988
0.025,0,0,test,affine,traj_002,oracle_radial_rmse,0.189056705367
0.025,0,0,test,affine,traj_002,observed_radial_rmse,0.189366156694
0.025,0,0,test,affine,traj_002,one_step_failure_rate,0
0.025,0,0,test,affine,traj_002,oracle_rollout_failure,0
0.025,0,0,test,affine,traj_002,observed_rollout_failure,0
0.025,0,0,test,affine,traj_002,oracle_pre_failure_horizon,7.7
0.025,0,0,test,affine,traj_002,observed_pre_failure_horizon,7.7
0.025,0,0,test,affine,traj_002,rollout_failure,0
0.025,0,0,test,affine,traj_003,one_step_rmse,0.00319583430632
0.025,0,0,test,affine,traj_003,oracle_rollout_rmse,0.403048313676
0.025,0,0,test,affine,traj_003,observed_rollout_rmse,0.403148013637
0.025,0,0,test,affine,traj_003,oracle_radial_rmse,0.402873905836
0.025,0,0,test,affine,traj_003,observed_radial_rmse,0.402967314795
0.025,0,0,test,affine,traj_003,one_step_failure_rate,0
0.025,0,0,test,affine,traj_003,oracle_rollout_failure,0
0.025,0,0,test,affine,traj_003,observed_rollout_failure,0
0.025,0,0,test,affine,traj_003,oracle_pre_failure_horizon,7.7
0.025,0,0,test,affine,traj_003,observed_pre_failure_horizon,7.7
0.025,0,0,test,affine,traj_003,rollout_failure,0
0.025,0,0,test,affine,traj_004,one_step_rmse,0.00159653063124
0.025,0,0,test,affine,traj_004,oracle_rollout_rmse,0.215972162267
0.025,0,0,test,affine,traj_004,observed_rollout_rmse,0.215786462892
0.025,0,0,test,affine,traj_004,oracle_radial_rmse,0.215867841447
0.025,0,0,test,affine,traj_004,observed_radial_rmse,0.215680270918
0.025,0,0,test,affine,traj_004,one_step_failure_rate,0
0.025,0,0,test,affine,traj_004,oracle_rollout_failure,0
0.025,0,0,test,affine,traj_004,observed_rollout_failure,0
0.025,0,0,test,affine,traj_004,oracle_pre_failure_horizon,7.7
0.025,0,0,test,affine,traj_004,observed_pre_failure_horizon,7.7
0.025,0,0,test,affine,traj_004,rollout_failure,0
0.025,0,0,test,affine,traj_005,one_step_rmse,0.00249538162134
0.025,0,0,test,affine,traj_005,oracle_rollout_rmse,0.255361284365
0.025,0,0,test,affine,traj_005,observed_rollout_rmse,0.255618074997
0.025,0,0,test,affine,traj_005,oracle_radial_rmse,0.25522189712
0.025,0,0,test,affine,traj_005,observed_radial_rmse,0.255477463974
0.025,0,0,test,affine,traj_005,one_step_failure_rate,0
0.025,0,0,test,affine,traj_005,oracle_rollout_failure,0
0.025,0,0,test,affine,traj_005,observed_rollout_failure,0
0.025,0,0,test,affine,traj_005,oracle_pre_failure_horizon,7.7
0.025,0,0,test,affine,traj_005,observed_pre_failure_horizon,7.7
0.025,0,0,test,affine,traj_005,rollout_failure,0
0.025,0,0,test,affine,traj_006,one_step_rmse,0.00180790910631
0.025,0,0,test,affine,traj_006,oracle_rollout_rmse,0.231680603526
0.025,0,0,test,affine,traj_006,observed_rollout_rmse,0.231457480775
0.025,0,0,test,affine,traj_006,oracle_radial_rmse,0.231474769066
0.025,0,0,test,affine,traj_006,observed_radial_rmse,0.231261821531
0.025,0,0,test,affine,traj_006,one_step_failure_rate,0
0.025,0,0,test,affine,traj_006,oracle_rollout_failure,0
0.025,0,0,test,affine,traj_006,observed_rollout_failure,0
0.025,0,0,test,affine,traj_006,oracle_pre_failure_horizon,7.7
0.025,0,0,test,affine,traj_006,observed_pre_failure_horizon,7.7
0.025,0,0,test,affine,traj_006,rollout_failure,0
0.025,0,0,test,affine,traj_007,one_step_rmse,0.00206043260851
0.025,0,0,test,affine,traj_007,oracle_rollout_rmse,0.207312803722
0.025,0,0,test,affine,traj_007,observed_rollout_rmse,0.207585614714
0.025,0,0,test,affine,traj_007,oracle_radial_rmse,0.206849402652
0.025,0,0,test,affine,traj_007,observed_radial_rmse,0.207137723835
0.025,0,0,test,affine,traj_007,one_step_failure_rate,0
0.025,0,0,test,affine,traj_007,oracle_rollout_failure,0
0.025,0,0,test,affine,traj_007,observed_rollout_failure,0
0.025,0,0,test,affine,traj_007,oracle_pre_failure_horizon,7.7
0.025,0,0,test,affine,traj_007,observed_pre_failure_horizon,7.7
0.025,0,0,test,affine,traj_007,rollout_failure,0
0.025,0,0,test,affine,traj_008,one_step_rmse,0.00289952782782
0.025,0,0,test,affine,traj_008,oracle_rollout_rmse,0.346079150726
0.025,0,0,test,affine,traj_008,observed_rollout_rmse,0.346227263077
0.025,0,0,test,affine,traj_008,oracle_radial_rmse,0.345942214145
0.025,0,0,test,affine,traj_008,observed_radial_rmse,0.346086416089
0.025,0,0,test,affine,traj_008,one_step_failure_rate,0
0.025,0,0,test,affine,traj_008,oracle_rollout_failure,0
0.025,0,0,test,affine,traj_008,observed_rollout_failure,0
0.025,0,0,test,affine,traj_008,oracle_pre_failure_horizon,7.7
0.025,0,0,test,affine,traj_008,observed_pre_failure_horizon,7.7
0.025,0,0,test,affine,traj_008,rollout_failure,0
0.025,0,0,test,affine,traj_009,one_step_rmse,0.00188744296401
0.025,0,0,test,affine,traj_009,oracle_rollout_rmse,0.246359359619
0.025,0,0,test,affine,traj_009,observed_rollout_rmse,0.24606712341
0.025,0,0,test,affine,traj_009,oracle_radial_rmse,0.246255256013
0.025,0,0,test,affine,traj_009,observed_radial_rmse,0.245955065377
0.025,0,0,test,affine,traj_009,one_step_failure_rate,0
0.025,0,0,test,affine,traj_009,oracle_rollout_failure,0
0.025,0,0,test,affine,traj_009,observed_rollout_failure,0
0.025,0,0,test,affine,traj_009,oracle_pre_failure_horizon,7.7
0.025,0,0,test,affine,traj_009,observed_pre_failure_horizon,7.7
0.025,0,0,test,affine,traj_009,rollout_failure,0
0.025,0,0,test,affine,traj_010,one_step_rmse,0.00168859356488
0.025,0,0,test,affine,traj_010,oracle_rollout_rmse,0.226316711954
0.025,0,0,test,affine,traj_010,observed_rollout_rmse,0.226089474736
0.025,0,0,test,affine,traj_010,oracle_radial_rmse,0.22619935465
0.025,0,0,test,affine,traj_010,observed_radial_rmse,0.225965632563
0.025,0,0,test,affine,traj_010,one_step_failure_rate,0
0.025,0,0,test,affine,traj_010,oracle_rollout_failure,0
0.025,0,0,test,affine,traj_010,observed_rollout_failure,0
0.025,0,0,test,affine,traj_010,oracle_pre_failure_horizon,7.7
0.025,0,0,test,affine,traj_010,observed_pre_failure_horizon,7.7
0.025,0,0,test,affine,traj_010,rollout_failure,0
0.025,0,0,test,affine,traj_011,one_step_rmse,0.0017740268282
0.025,0,0,test,affine,traj_011,oracle_rollout_rmse,0.164052963657
0.025,0,0,test,affine,traj_011,observed_rollout_rmse,0.164357072326
0.025,0,0,test,affine,traj_011,oracle_radial_rmse,0.163507959613
0.025,0,0,test,affine,traj_011,observed_radial_rmse,0.163828400122
0.025,0,0,test,affine,traj_011,one_step_failure_rate,0
0.025,0,0,test,affine,traj_011,oracle_rollout_failure,0
0.025,0,0,test,affine,traj_011,observed_rollout_failure,0
0.025,0,0,test,affine,traj_011,oracle_pre_failure_horizon,7.7
0.025,0,0,test,affine,traj_011,observed_pre_failure_horizon,7.7
0.025,0,0,test,affine,traj_011,rollout_failure,0
0.025,0,0,test,affine,traj_012,one_step_rmse,0.00172582180103
0.025,0,0,test,affine,traj_012,oracle_rollout_rmse,0.221434584462
0.025,0,0,test,affine,traj_012,observed_rollout_rmse,0.221220647003
0.025,0,0,test,affine,traj_012,oracle_radial_rmse,0.221149867889
0.025,0,0,test,affine,traj_012,observed_radial_rmse,0.220947711754
0.025,0,0,test,affine,traj_012,one_step_failure_rate,0
0.025,0,0,test,affine,traj_012,oracle_rollout_failure,0
0.025,0,0,test,affine,traj_012,observed_rollout_failure,0
0.025,0,0,test,affine,traj_012,oracle_pre_failure_horizon,7.7
0.025,0,0,test,affine,traj_012,observed_pre_failure_horizon,7.7
0.025,0,0,test,affine,traj_012,rollout_failure,0
0.025,0,0,test,affine,traj_013,one_step_rmse,0.0016295164712
0.025,0,0,test,affine,traj_013,oracle_rollout_rmse,0.126033868755
0.025,0,0,test,affine,traj_013,observed_rollout_rmse,0.12637957002
0.025,0,0,test,affine,traj_013,oracle_radial_rmse,0.125780098359
0.025,0,0,test,affine,traj_013,observed_radial_rmse,0.126123319373
0.025,0,0,test,affine,traj_013,one_step_failure_rate,0
0.025,0,0,test,affine,traj_013,oracle_rollout_failure,0
0.025,0,0,test,affine,traj_013,observed_rollout_failure,0
0.025,0,0,test,affine,traj_013,oracle_pre_failure_horizon,7.7
0.025,0,0,test,affine,traj_013,observed_pre_failure_horizon,7.7
0.025,0,0,test,affine,traj_013,rollout_failure,0
0.025,0,0,test,affine,traj_014,one_step_rmse,0.00233935388343
0.025,0,0,test,affine,traj_014,oracle_rollout_rmse,0.286249748236
0.025,0,0,test,affine,traj_014,observed_rollout_rmse,0.285676393655
0.025,0,0,test,affine,traj_014,oracle_radial_rmse,0.286174325669
0.025,0,0,test,affine,traj_014,observed_radial_rmse,0.285604719322
0.025,0,0,test,affine,traj_014,one_step_failure_rate,0
0.025,0,0,test,affine,traj_014,oracle_rollout_failure,0
0.025,0,0,test,affine,traj_014,observed_rollout_failure,0
0.025,0,0,test,affine,traj_014,oracle_pre_failure_horizon,7.7
0.025,0,0,test,affine,traj_014,observed_pre_failure_horizon,7.7
0.025,0,0,test,affine,traj_014,rollout_failure,0
0.025,0,0,test,affine,traj_015,one_step_rmse,0.00233243005304
0.025,0,0,test,affine,traj_015,oracle_rollout_rmse,0.296497314838
0.025,0,0,test,affine,traj_015,observed_rollout_rmse,0.29602680966
0.025,0,0,test,affine,traj_015,oracle_radial_rmse,0.296324893887
0.025,0,0,test,affine,traj_015,observed_radial_rmse,0.295827816983
0.025,0,0,test,affine,traj_015,one_step_failure_rate,0
0.025,0,0,test,affine,traj_015,oracle_rollout_failure,0
0.025,0,0,test,affine,traj_015,observed_rollout_failure,0
0.025,0,0,test,affine,traj_015,oracle_pre_failure_horizon,7.7
0.025,0,0,test,affine,traj_015,observed_pre_failure_horizon,7.7
0.025,0,0,test,affine,traj_015,rollout_failure,0
0.025,0,0,test,affine,traj_016,one_step_rmse,0.00188722380456
0.025,0,0,test,affine,traj_016,oracle_rollout_rmse,0.241711352399
0.025,0,0,test,affine,traj_016,observed_rollout_rmse,0.241421430711
0.025,0,0,test,affine,traj_016,oracle_radial_rmse,0.24161443383
0.025,0,0,test,affine,traj_016,observed_radial_rmse,0.241328700571
0.025,0,0,test,affine,traj_016,one_step_failure_rate,0
0.025,0,0,test,affine,traj_016,oracle_rollout_failure,0
0.025,0,0,test,affine,traj_016,observed_rollout_failure,0
0.025,0,0,test,affine,traj_016,oracle_pre_failure_horizon,7.7
0.025,0,0,test,affine,traj_016,observed_pre_failure_horizon,7.7
0.025,0,0,test,affine,traj_016,rollout_failure,0
0.025,0,0,test,affine,traj_017,one_step_rmse,0.00201043835527
0.025,0,0,test,affine,traj_017,oracle_rollout_rmse,0.249306694125
0.025,0,0,test,affine,traj_017,observed_rollout_rmse,0.249002302405
0.025,0,0,test,affine,traj_017,oracle_radial_rmse,0.249035608734
0.025,0,0,test,affine,traj_017,observed_radial_rmse,0.248750896745
0.025,0,0,test,affine,traj_017,one_step_failure_rate,0
0.025,0,0,test,affine,traj_017,oracle_rollout_failure,0
0.025,0,0,test,affine,traj_017,observed_rollout_failure,0
0.025,0,0,test,affine,traj_017,oracle_pre_failure_horizon,7.7
0.025,0,0,test,affine,traj_017,observed_pre_failure_horizon,7.7
0.025,0,0,test,affine,traj_017,rollout_failure,0
0.025,0,0,test,affine,traj_018,one_step_rmse,0.00182976800331
0.025,0,0,test,affine,traj_018,oracle_rollout_rmse,0.162290758015
0.025,0,0,test,affine,traj_018,observed_rollout_rmse,0.162612778959
0.025,0,0,test,affine,traj_018,oracle_radial_rmse,0.162027912182
0.025,0,0,test,affine,traj_018,observed_radial_rmse,0.16234301911
0.025,0,0,test,affine,traj_018,one_step_failure_rate,0
0.025,0,0,test,affine,traj_018,oracle_rollout_failure,0
0.025,0,0,test,affine,traj_018,observed_rollout_failure,0
0.025,0,0,test,affine,traj_018,oracle_pre_failure_horizon,7.7
0.025,0,0,test,affine,traj_018,observed_pre_failure_horizon,7.7
0.025,0,0,test,affine,traj_018,rollout_failure,0
0.025,0,0,test,affine,traj_019,one_step_rmse,0.0031360789523
0.025,0,0,test,affine,traj_019,oracle_rollout_rmse,0.364069487384
0.025,0,0,test,affine,traj_019,observed_rollout_rmse,0.364221323235
0.025,0,0,test,affine,traj_019,oracle_radial_rmse,0.363902198743
0.025,0,0,test,affine,traj_019,observed_radial_rmse,0.364047764555
0.025,0,0,test,affine,traj_019,one_step_failure_rate,0
0.025,0,0,test,affine,traj_019,oracle_rollout_failure,0
0.025,0,0,test,affine,traj_019,observed_rollout_failure,0
0.025,0,0,test,affine,traj_019,oracle_pre_failure_horizon,7.7
0.025,0,0,test,affine,traj_019,observed_pre_failure_horizon,7.7
0.025,0,0,test,affine,traj_019,rollout_failure,0
0.025,0,0,test,affine,traj_020,one_step_rmse,0.00186513586372
0.025,0,0,test,affine,traj_020,oracle_rollout_rmse,0.237460429751
0.025,0,0,test,affine,traj_020,observed_rollout_rmse,0.237224547255
0.025,0,0,test,affine,traj_020,oracle_radial_rmse,0.237255166438
0.025,0,0,test,affine,traj_020,observed_radial_rmse,0.237030547141
0.025,0,0,test,affine,traj_020,one_step_failure_rate,0
0.025,0,0,test,affine,traj_020,oracle_rollout_failure,0
0.025,0,0,test,affine,traj_020,observed_rollout_failure,0
0.025,0,0,test,affine,traj_020,oracle_pre_failure_horizon,7.7
0.025,0,0,test,affine,traj_020,observed_pre_failure_horizon,7.7
0.025,0,0,test,affine,traj_020,rollout_failure,0
0.025,0,0,test,affine,traj_021,one_step_rmse,0.00216055327332
0.025,0,0,test,affine,traj_021,oracle_rollout_rmse,0.209377542681
0.025,0,0,test,affine,traj_021,observed_rollout_rmse,0.209667176402
0.025,0,0,test,affine,traj_021,oracle_radial_rmse,0.209138359922
0.025,0,0,test,affine,traj_021,observed_radial_rmse,0.209435609277
0.025,0,0,test,affine,traj_021,one_step_failure_rate,0
0.025,0,0,test,affine,traj_021,oracle_rollout_failure,0
0.025,0,0,test,affine,traj_021,observed_rollout_failure,0
0.025,0,0,test,affine,traj_021,oracle_pre_failure_horizon,7.7
0.025,0,0,test,affine,traj_021,observed_pre_failure_horizon,7.7
0.025,0,0,test,affine,traj_021,rollout_failure,0
0.025,0,0,test,affine,traj_022,one_step_rmse,0.00262128773086
0.025,0,0,test,affine,traj_022,oracle_rollout_rmse,0.310274388234
0.025,0,0,test,affine,traj_022,observed_rollout_rmse,0.3094200503
0.025,0,0,test,affine,traj_022,oracle_radial_rmse,0.310172567906
0.025,0,0,test,affine,traj_022,observed_radial_rmse,0.309336414345
0.025,0,0,test,affine,traj_022,one_step_failure_rate,0
0.025,0,0,test,affine,traj_022,oracle_rollout_failure,0
