split,condition,preprocessing,method,target,metric,value
test,input_driven_input_aware,train_fit,random_plane_3,baseline_plane,condition_span_max_radians,2.2176379446326533
test,input_driven_input_aware,train_fit,random_plane_3,baseline_plane,signed_direction_consistency,0.75
test,input_driven_input_aware,train_fit,random_plane_3,baseline_plane,condition_signed_angular_rate_mean,0.047257342253765877
test,input_driven_input_aware,train_fit,random_plane_3,baseline_plane,condition_signed_angular_rate_sd,0.42306983019799771
test,input_driven_input_aware,train_fit,random_plane_3,condition_0,condition_span_radians,0.50578929013664253
test,input_driven_input_aware,train_fit,random_plane_3,condition_1,condition_span_radians,0.37872308701105356
test,input_driven_input_aware,train_fit,random_plane_3,condition_2,condition_span_radians,0.81312731042080777
test,input_driven_input_aware,train_fit,random_plane_3,condition_3,condition_span_radians,0.55899710933967661
test,input_driven_input_aware,train_fit,random_plane_3,condition_4,condition_span_radians,0.98383503858922228
test,input_driven_input_aware,train_fit,random_plane_3,condition_5,condition_span_radians,0.85366602885715226
test,input_driven_input_aware,train_fit,random_plane_3,condition_6,condition_span_radians,2.2176379446326533
test,input_driven_input_aware,train_fit,random_plane_3,condition_7,condition_span_radians,1.5117396280274826
test,input_driven_input_aware,train_fit,random_plane_4,baseline_plane,plane_occupancy,0.18235074156507622
test,input_driven_input_aware,train_fit,random_plane_4,baseline_plane,tangential_energy,2.5593402791420932
test,input_driven_input_aware,train_fit,random_plane_4,baseline_plane,radial_energy,2.8286700795976327
test,input_driven_input_aware,train_fit,random_plane_4,baseline_plane,tangential_radial_energy_ratio,0.90478571453131407
test,input_driven_input_aware,train_fit,random_plane_4,baseline_plane,perpendicular_fraction_within_15deg,0.14166666666666666
test,input_driven_input_aware,train_fit,random_plane_4,baseline_plane,condition_span_mean_radians,1.222256946263709
test,input_driven_input_aware,train_fit,random_plane_4,baseline_plane,condition_span_median_radians,0.79282379650471535
test,input_driven_input_aware,train_fit,random_plane_4,baseline_plane,condition_span_min_radians,0.3809877142959428
test,input_driven_input_aware,train_fit,random_plane_4,baseline_plane,condition_span_max_radians,3.1246091465793313
test,input_driven_input_aware,train_fit,random_plane_4,baseline_plane,signed_direction_consistency,0.625
test,input_driven_input_aware,train_fit,random_plane_4,baseline_plane,condition_signed_angular_rate_mean,0.019799963375730246
test,input_driven_input_aware,train_fit,random_plane_4,baseline_plane,condition_signed_angular_rate_sd,0.324752273573298
test,input_driven_input_aware,train_fit,random_plane_4,condition_0,condition_span_radians,0.68521831305015701
test,input_driven_input_aware,train_fit,random_plane_4,condition_1,condition_span_radians,0.3809877142959428
test,input_driven_input_aware,train_fit,random_plane_4,condition_2,condition_span_radians,0.7484978842707557
test,input_driven_input_aware,train_fit,random_plane_4,condition_3,condition_span_radians,0.83714970873867489
test,input_driven_input_aware,train_fit,random_plane_4,condition_4,condition_span_radians,1.2312006680959593
test,input_driven_input_aware,train_fit,random_plane_4,condition_5,condition_span_radians,2.0988758116615247
test,input_driven_input_aware,train_fit,random_plane_4,condition_6,condition_span_radians,3.1246091465793313
test,input_driven_input_aware,train_fit,random_plane_4,condition_7,condition_span_radians,0.67151632341732492
train,input_driven_input_aware,expected_coefficient_oracle,input_aware_affine,known_euler_model,M_error,2.6140068071782285
train,input_driven_input_aware,expected_coefficient_oracle,input_aware_affine,known_euler_model,G_error,0.20712104978863241
train,input_driven_input_aware,expected_coefficient_oracle,input_aware_affine,known_euler_model,intercept_error,0.032980020948940703
train,input_driven_input_aware,expected_coefficient_oracle,input_aware_affine,known_euler_model,euler_local_consistency_max_abs,2.3314683517128287e-14
train,nonorthogonal_mixing,train_fit,unrestricted,heldout_derivative,derivative_mse,1.5761734746566984
train,nonorthogonal_mixing,train_fit,unrestricted,heldout_derivative,derivative_r2,0.61576503484550971
train,nonorthogonal_mixing,train_fit,skew_constrained,heldout_derivative,derivative_mse,2.2403673988377104
train,nonorthogonal_mixing,train_fit,skew_constrained,heldout_derivative,derivative_r2,0.45384978032753798
train,nonorthogonal_mixing,train_fit,symmetric_constrained,heldout_derivative,derivative_mse,4.0341618655467295
train,nonorthogonal_mixing,train_fit,symmetric_constrained,heldout_derivative,derivative_r2,0.01656380546973979
validation,nonorthogonal_mixing,train_fit,unrestricted,heldout_derivative,derivative_mse,4.0352253324634599
validation,nonorthogonal_mixing,train_fit,unrestricted,heldout_derivative,derivative_r2,0.38282615412485477
validation,nonorthogonal_mixing,train_fit,skew_constrained,heldout_derivative,derivative_mse,4.6936364467465932
validation,nonorthogonal_mixing,train_fit,skew_constrained,heldout_derivative,derivative_r2,0.28212443709806712
validation,nonorthogonal_mixing,train_fit,symmetric_constrained,heldout_derivative,derivative_mse,6.4750041283286492
validation,nonorthogonal_mixing,train_fit,symmetric_constrained,heldout_derivative,derivative_r2,0.0096703726088087638
test,nonorthogonal_mixing,train_fit,unrestricted,heldout_derivative,derivative_mse,2.9535476816604
test,nonorthogonal_mixing,train_fit,unrestricted,heldout_derivative,derivative_r2,0.46085979163324375
test,nonorthogonal_mixing,train_fit,skew_constrained,heldout_derivative,derivative_mse,3.6159342322391113
test,nonorthogonal_mixing,train_fit,skew_constrained,heldout_derivative,derivative_r2,0.33994783713329779
test,nonorthogonal_mixing,train_fit,symmetric_constrained,heldout_derivative,derivative_mse,5.4084846667859479
test,nonorthogonal_mixing,train_fit,symmetric_constrained,heldout_derivative,derivative_r2,0.012735914742324939
test,nonorthogonal_mixing,train_fit,skew_plane_1,projected_trajectory,plane_occupancy,0.4593261732564124
test,nonorthogonal_mixing,train_fit,skew_plane_1,projected_trajectory,tangential_energy,15.158634477480694
test,nonorthogonal_mixing,train_fit,skew_plane_1,projected_trajectory,radial_energy,4.6320981636996557
test,nonorthogonal_mixing,train_fit,skew_plane_1,projected_trajectory,tangential_radial_energy_ratio,3.2725201284105552
test,nonorthogonal_mixing,train_fit,skew_plane_1,projected_trajectory,perpendicular_fraction_within_15deg,0.29375000000000001
test,nonorthogonal_mixing,train_fit,skew_plane_1,projected_trajectory,condition_span_mean_radians,4.755615149063968
test,nonorthogonal_mixing,train_fit,skew_plane_1,projected_trajectory,condition_span_median_radians,4.630168335604913
test,nonorthogonal_mixing,train_fit,skew_plane_1,projected_trajectory,condition_span_min_radians,4.3987268107942832
test,nonorthogonal_mixing,train_fit,skew_plane_1,projected_trajectory,condition_span_max_radians,5.2551337450175062
test,nonorthogonal_mixing,train_fit,skew_plane_1,projected_trajectory,signed_direction_consistency,1
test,nonorthogonal_mixing,train_fit,skew_plane_1,projected_trajectory,condition_signed_angular_rate_mean,2.012569418315179
test,nonorthogonal_mixing,train_fit,skew_plane_1,projected_trajectory,condition_signed_angular_rate_sd,0.11708411022358242
test,nonorthogonal_mixing,train_fit,skew_plane_1,condition_0,condition_span_radians,5.2551337450175062
test,nonorthogonal_mixing,train_fit,skew_plane_1,condition_1,condition_span_radians,4.5838823981622578
test,nonorthogonal_mixing,train_fit,skew_plane_1,condition_2,condition_span_radians,4.6236978627572212
test,nonorthogonal_mixing,train_fit,skew_plane_1,condition_3,condition_span_radians,4.3987268107942832
test,nonorthogonal_mixing,train_fit,skew_plane_1,condition_4,condition_span_radians,4.5476922509632018
test,nonorthogonal_mixing,train_fit,skew_plane_1,condition_5,condition_span_radians,4.8227409587710532
test,nonorthogonal_mixing,train_fit,skew_plane_1,condition_6,condition_span_radians,4.6366388084526049
test,nonorthogonal_mixing,train_fit,skew_plane_1,condition_7,condition_span_radians,5.1764083575936182
test,nonorthogonal_mixing,train_fit,skew_plane_1,skew_generator,signed_rate,1.7758029276145497
test,nonorthogonal_mixing,train_fit,skew_plane_1,skew_generator,absolute_rate,1.7758029276145497
test,nonorthogonal_mixing,train_fit,skew_plane_2,projected_trajectory,plane_occupancy,0.44112938235191385
test,nonorthogonal_mixing,train_fit,skew_plane_2,projected_trajectory,tangential_energy,3.7825110962649098
test,nonorthogonal_mixing,train_fit,skew_plane_2,projected_trajectory,radial_energy,3.4666673276176918
test,nonorthogonal_mixing,train_fit,skew_plane_2,projected_trajectory,tangential_radial_energy_ratio,1.0911087620467659
test,nonorthogonal_mixing,train_fit,skew_plane_2,projected_trajectory,perpendicular_fraction_within_15deg,0.19583333333333333
test,nonorthogonal_mixing,train_fit,skew_plane_2,projected_trajectory,condition_span_mean_radians,1.4899349809358982
test,nonorthogonal_mixing,train_fit,skew_plane_2,projected_trajectory,condition_span_median_radians,1.4132491595233259
test,nonorthogonal_mixing,train_fit,skew_plane_2,projected_trajectory,condition_span_min_radians,0.99022578020317331
test,nonorthogonal_mixing,train_fit,skew_plane_2,projected_trajectory,condition_span_max_radians,2.1799939799527861
test,nonorthogonal_mixing,train_fit,skew_plane_2,projected_trajectory,signed_direction_consistency,1
test,nonorthogonal_mixing,train_fit,skew_plane_2,projected_trajectory,condition_signed_angular_rate_mean,0.63411938586472694
test,nonorthogonal_mixing,train_fit,skew_plane_2,projected_trajectory,condition_signed_angular_rate_sd,0.15794900435267875
test,nonorthogonal_mixing,train_fit,skew_plane_2,condition_0,condition_span_radians,1.7887374007968175
test,nonorthogonal_mixing,train_fit,skew_plane_2,condition_1,condition_span_radians,1.2931569986196938
test,nonorthogonal_mixing,train_fit,skew_plane_2,condition_2,condition_span_radians,2.1799939799527861
test,nonorthogonal_mixing,train_fit,skew_plane_2,condition_3,condition_span_radians,1.5333413204269579
test,nonorthogonal_mixing,train_fit,skew_plane_2,condition_4,condition_span_radians,1.6846321200594478
test,nonorthogonal_mixing,train_fit,skew_plane_2,condition_5,condition_span_radians,1.2733188464888259
test,nonorthogonal_mixing,train_fit,skew_plane_2,condition_6,condition_span_radians,1.1760734009394815
test,nonorthogonal_mixing,train_fit,skew_plane_2,condition_7,condition_span_radians,0.99022578020317331
test,nonorthogonal_mixing,train_fit,skew_plane_2,skew_generator,signed_rate,0.49694704608333368
test,nonorthogonal_mixing,train_fit,skew_plane_2,skew_generator,absolute_rate,0.49694704608333368
test,nonorthogonal_mixing,train_fit,skew_plane_1,mapped_nonorthogonal_true_plane_1,plane_max_angle_degrees,7.2850692463685292
test,nonorthogonal_mixing,train_fit,skew_plane_1,mapped_nonorthogonal_true_plane_1,plane_rms_sine_error,0.091830584575776142
test,nonorthogonal_mixing,train_fit,skew_plane_1,mapped_nonorthogonal_true_plane_1,plane_projector_frobenius_error,0.18366116915155187
test,nonorthogonal_mixing,train_fit,skew_plane_2,mapped_nonorthogonal_true_plane_2,plane_max_angle_degrees,19.162196777064395
test,nonorthogonal_mixing,train_fit,skew_plane_2,mapped_nonorthogonal_true_plane_2,plane_rms_sine_error,0.27637956325680885
test,nonorthogonal_mixing,train_fit,skew_plane_2,mapped_nonorthogonal_true_plane_2,plane_projector_frobenius_error,0.55275912651361769
test,nonorthogonal_mixing,train_fit,fixed_plane,baseline_plane,plane_occupancy,0.79058751792970927
test,nonorthogonal_mixing,train_fit,fixed_plane,baseline_plane,tangential_energy,9.8430927785575015
test,nonorthogonal_mixing,train_fit,fixed_plane,baseline_plane,radial_energy,7.6233598146754087
test,nonorthogonal_mixing,train_fit,fixed_plane,baseline_plane,tangential_radial_energy_ratio,1.2911751534551705
test,nonorthogonal_mixing,train_fit,fixed_plane,baseline_plane,perpendicular_fraction_within_15deg,0.16666666666666666
test,nonorthogonal_mixing,train_fit,fixed_plane,baseline_plane,condition_span_mean_radians,2.3582858625339758
test,nonorthogonal_mixing,train_fit,fixed_plane,baseline_plane,condition_span_median_radians,2.1913462390238867
test,nonorthogonal_mixing,train_fit,fixed_plane,baseline_plane,condition_span_min_radians,1.0233139321252107
test,nonorthogonal_mixing,train_fit,fixed_plane,baseline_plane,condition_span_max_radians,4.2181105826935372
test,nonorthogonal_mixing,train_fit,fixed_plane,baseline_plane,signed_direction_consistency,0.5
test,nonorthogonal_mixing,train_fit,fixed_plane,baseline_plane,condition_signed_angular_rate_mean,-0.016973023540425541
test,nonorthogonal_mixing,train_fit,fixed_plane,baseline_plane,condition_signed_angular_rate_sd,0.49411948162912395
test,nonorthogonal_mixing,train_fit,fixed_plane,condition_0,condition_span_radians,2.5804356267597557
test,nonorthogonal_mixing,train_fit,fixed_plane,condition_1,condition_span_radians,2.2775929395349439
test,nonorthogonal_mixing,train_fit,fixed_plane,condition_2,condition_span_radians,4.2181105826935372
test,nonorthogonal_mixing,train_fit,fixed_plane,condition_3,condition_span_radians,2.5600338532850846
test,nonorthogonal_mixing,train_fit,fixed_plane,condition_4,condition_span_radians,2.0000514133334759
test,nonorthogonal_mixing,train_fit,fixed_plane,condition_5,condition_span_radians,1.0233139321252107
test,nonorthogonal_mixing,train_fit,fixed_plane,condition_6,condition_span_radians,2.1016490140269681
test,nonorthogonal_mixing,train_fit,fixed_plane,condition_7,condition_span_radians,2.1050995385128295
test,nonorthogonal_mixing,train_fit,random_plane_0,baseline_plane,plane_occupancy,0.1521347671136507
test,nonorthogonal_mixing,train_fit,random_plane_0,baseline_plane,tangential_energy,4.4479391894180536
test,nonorthogonal_mixing,train_fit,random_plane_0,baseline_plane,radial_energy,4.2388243078791668
test,nonorthogonal_mixing,train_fit,random_plane_0,baseline_plane,tangential_radial_energy_ratio,1.049333226939881
test,nonorthogonal_mixing,train_fit,random_plane_0,baseline_plane,perpendicular_fraction_within_15deg,0.16666666666666666
test,nonorthogonal_mixing,train_fit,random_plane_0,baseline_plane,condition_span_mean_radians,3.4111962415165094
test,nonorthogonal_mixing,train_fit,random_plane_0,baseline_plane,condition_span_median_radians,3.461612848068909
test,nonorthogonal_mixing,train_fit,random_plane_0,baseline_plane,condition_span_min_radians,1.160150589884503
test,nonorthogonal_mixing,train_fit,random_plane_0,baseline_plane,condition_span_max_radians,5.7932135284094786
test,nonorthogonal_mixing,train_fit,random_plane_0,baseline_plane,signed_direction_consistency,0.875
test,nonorthogonal_mixing,train_fit,random_plane_0,baseline_plane,condition_signed_angular_rate_mean,-0.87213159286447706
test,nonorthogonal_mixing,train_fit,random_plane_0,baseline_plane,condition_signed_angular_rate_sd,1.2088618453709084
test,nonorthogonal_mixing,train_fit,random_plane_0,condition_0,condition_span_radians,5.7932135284094786
test,nonorthogonal_mixing,train_fit,random_plane_0,condition_1,condition_span_radians,4.5726275049089837
test,nonorthogonal_mixing,train_fit,random_plane_0,condition_2,condition_span_radians,2.1967055133322759
test,nonorthogonal_mixing,train_fit,random_plane_0,condition_3,condition_span_radians,3.7082720929326514
test,nonorthogonal_mixing,train_fit,random_plane_0,condition_4,condition_span_radians,1.160150589884503
test,nonorthogonal_mixing,train_fit,random_plane_0,condition_5,condition_span_radians,1.2139883842134145
test,nonorthogonal_mixing,train_fit,random_plane_0,condition_6,condition_span_radians,5.429658715245604
test,nonorthogonal_mixing,train_fit,random_plane_0,condition_7,condition_span_radians,3.2149536032051662
test,nonorthogonal_mixing,train_fit,random_plane_1,baseline_plane,plane_occupancy,0.50338764876805009
test,nonorthogonal_mixing,train_fit,random_plane_1,baseline_plane,tangential_energy,7.9394222233054927
test,nonorthogonal_mixing,train_fit,random_plane_1,baseline_plane,radial_energy,7.5779883501656498
test,nonorthogonal_mixing,train_fit,random_plane_1,baseline_plane,tangential_radial_energy_ratio,1.0476952268119999
test,nonorthogonal_mixing,train_fit,random_plane_1,baseline_plane,perpendicular_fraction_within_15deg,0.16041666666666668
test,nonorthogonal_mixing,train_fit,random_plane_1,baseline_plane,condition_span_mean_radians,2.9092830620591243
test,nonorthogonal_mixing,train_fit,random_plane_1,baseline_plane,condition_span_median_radians,2.4417391925295027
test,nonorthogonal_mixing,train_fit,random_plane_1,baseline_plane,condition_span_min_radians,1.6330050799293669
test,nonorthogonal_mixing,train_fit,random_plane_1,baseline_plane,condition_span_max_radians,5.9212326035764855
test,nonorthogonal_mixing,train_fit,random_plane_1,baseline_plane,signed_direction_consistency,0.875
test,nonorthogonal_mixing,train_fit,random_plane_1,baseline_plane,condition_signed_angular_rate_mean,-0.61860149113936136
test,nonorthogonal_mixing,train_fit,random_plane_1,baseline_plane,condition_signed_angular_rate_sd,1.0841702050231785
test,nonorthogonal_mixing,train_fit,random_plane_1,condition_0,condition_span_radians,5.9212326035764855
test,nonorthogonal_mixing,train_fit,random_plane_1,condition_1,condition_span_radians,2.4496415499786703
test,nonorthogonal_mixing,train_fit,random_plane_1,condition_2,condition_span_radians,3.9171781258318754
test,nonorthogonal_mixing,train_fit,random_plane_1,condition_3,condition_span_radians,2.9083450194801603
test,nonorthogonal_mixing,train_fit,random_plane_1,condition_4,condition_span_radians,1.8343885215626581
test,nonorthogonal_mixing,train_fit,random_plane_1,condition_5,condition_span_radians,1.6330050799293669
test,nonorthogonal_mixing,train_fit,random_plane_1,condition_6,condition_span_radians,2.4338368350803345
test,nonorthogonal_mixing,train_fit,random_plane_1,condition_7,condition_span_radians,2.1766367610334405
test,nonorthogonal_mixing,train_fit,random_plane_2,baseline_plane,plane_occupancy,0.23611311609277624
test,nonorthogonal_mixing,train_fit,random_plane_2,baseline_plane,tangential_energy,3.8654265279048503
test,nonorthogonal_mixing,train_fit,random_plane_2,baseline_plane,radial_energy,4.0464342438553533
test,nonorthogonal_mixing,train_fit,random_plane_2,baseline_plane,tangential_radial_energy_ratio,0.95526735267590979
test,nonorthogonal_mixing,train_fit,random_plane_2,baseline_plane,perpendicular_fraction_within_15deg,0.18541666666666667
test,nonorthogonal_mixing,train_fit,random_plane_2,baseline_plane,condition_span_mean_radians,1.8665686792838221
test,nonorthogonal_mixing,train_fit,random_plane_2,baseline_plane,condition_span_median_radians,1.9720203255686954
test,nonorthogonal_mixing,train_fit,random_plane_2,baseline_plane,condition_span_min_radians,0.94357724614958172
test,nonorthogonal_mixing,train_fit,random_plane_2,baseline_plane,condition_span_max_radians,2.7717850336992793
test,nonorthogonal_mixing,train_fit,random_plane_2,baseline_plane,signed_direction_consistency,0.75
test,nonorthogonal_mixing,train_fit,random_plane_2,baseline_plane,condition_signed_angular_rate_mean,0.45082569511714798
test,nonorthogonal_mixing,train_fit,random_plane_2,baseline_plane,condition_signed_angular_rate_sd,0.28865570296850357
test,nonorthogonal_mixing,train_fit,random_plane_2,condition_0,condition_span_radians,2.7717850336992793
test,nonorthogonal_mixing,train_fit,random_plane_2,condition_1,condition_span_radians,2.1161457679136761
test,nonorthogonal_mixing,train_fit,random_plane_2,condition_2,condition_span_radians,2.1719261576680395
test,nonorthogonal_mixing,train_fit,random_plane_2,condition_3,condition_span_radians,2.5759352401847986
test,nonorthogonal_mixing,train_fit,random_plane_2,condition_4,condition_span_radians,1.1963784274604892
test,nonorthogonal_mixing,train_fit,random_plane_2,condition_5,condition_span_radians,1.3289066779709986
test,nonorthogonal_mixing,train_fit,random_plane_2,condition_6,condition_span_radians,0.94357724614958172
test,nonorthogonal_mixing,train_fit,random_plane_2,condition_7,condition_span_radians,1.8278948832237147
test,nonorthogonal_mixing,train_fit,random_plane_3,baseline_plane,plane_occupancy,0.22412553915408301
test,nonorthogonal_mixing,train_fit,random_plane_3,baseline_plane,tangential_energy,4.4704163580309446
test,nonorthogonal_mixing,train_fit,random_plane_3,baseline_plane,radial_energy,4.7498292975259142
test,nonorthogonal_mixing,train_fit,random_plane_3,baseline_plane,tangential_radial_energy_ratio,0.94117410921682809
test,nonorthogonal_mixing,train_fit,random_plane_3,baseline_plane,perpendicular_fraction_within_15deg,0.16666666666666666
test,nonorthogonal_mixing,train_fit,random_plane_3,baseline_plane,condition_span_mean_radians,2.7126112527794022
test,nonorthogonal_mixing,train_fit,random_plane_3,baseline_plane,condition_span_median_radians,2.7503114580980146
test,nonorthogonal_mixing,train_fit,random_plane_3,baseline_plane,condition_span_min_radians,1.0163791902458397
test,nonorthogonal_mixing,train_fit,random_plane_3,baseline_plane,condition_span_max_radians,4.5988462897067741
test,nonorthogonal_mixing,train_fit,random_plane_3,baseline_plane,signed_direction_consistency,1
test,nonorthogonal_mixing,train_fit,random_plane_3,baseline_plane,condition_signed_angular_rate_mean,-0.43251550053748017
test,nonorthogonal_mixing,train_fit,random_plane_3,baseline_plane,condition_signed_angular_rate_sd,0.72208223462306587
test,nonorthogonal_mixing,train_fit,random_plane_3,condition_0,condition_span_radians,2.8779953229163193
test,nonorthogonal_mixing,train_fit,random_plane_3,condition_1,condition_span_radians,4.5988462897067741
test,nonorthogonal_mixing,train_fit,random_plane_3,condition_2,condition_span_radians,3.0132828050850851
test,nonorthogonal_mixing,train_fit,random_plane_3,condition_3,condition_span_radians,2.7825910158883516
test,nonorthogonal_mixing,train_fit,random_plane_3,condition_4,condition_span_radians,1.0163791902458397
test,nonorthogonal_mixing,train_fit,random_plane_3,condition_5,condition_span_radians,2.2864088041148047
test,nonorthogonal_mixing,train_fit,random_plane_3,condition_6,condition_span_radians,2.7180319003076772
test,nonorthogonal_mixing,train_fit,random_plane_3,condition_7,condition_span_radians,2.4073546939703649
test,nonorthogonal_mixing,train_fit,random_plane_4,baseline_plane,plane_occupancy,0.17194890238089947
test,nonorthogonal_mixing,train_fit,random_plane_4,baseline_plane,tangential_energy,4.2375266922345549
test,nonorthogonal_mixing,train_fit,random_plane_4,baseline_plane,radial_energy,4.1864781880424324
test,nonorthogonal_mixing,train_fit,random_plane_4,baseline_plane,tangential_radial_energy_ratio,1.0121936630024562
test,nonorthogonal_mixing,train_fit,random_plane_4,baseline_plane,perpendicular_fraction_within_15deg,0.15833333333333333
test,nonorthogonal_mixing,train_fit,random_plane_4,baseline_plane,condition_span_mean_radians,2.0798439461215592
test,nonorthogonal_mixing,train_fit,random_plane_4,baseline_plane,condition_span_median_radians,2.1752415011538906
test,nonorthogonal_mixing,train_fit,random_plane_4,baseline_plane,condition_span_min_radians,0.89299345811380015
test,nonorthogonal_mixing,train_fit,random_plane_4,baseline_plane,condition_span_max_radians,3.0583594325720407
test,nonorthogonal_mixing,train_fit,random_plane_4,baseline_plane,signed_direction_consistency,1
test,nonorthogonal_mixing,train_fit,random_plane_4,baseline_plane,condition_signed_angular_rate_mean,0.40489446190625622
test,nonorthogonal_mixing,train_fit,random_plane_4,baseline_plane,condition_signed_angular_rate_sd,0.53914942530883803
test,nonorthogonal_mixing,train_fit,random_plane_4,condition_0,condition_span_radians,1.4212568604068747
test,nonorthogonal_mixing,train_fit,random_plane_4,condition_1,condition_span_radians,2.1513964635070564
test,nonorthogonal_mixing,train_fit,random_plane_4,condition_2,condition_span_radians,2.8686533571422439
test,nonorthogonal_mixing,train_fit,random_plane_4,condition_3,condition_span_radians,3.0583594325720407
test,nonorthogonal_mixing,train_fit,random_plane_4,condition_4,condition_span_radians,1.0032123959811035
test,nonorthogonal_mixing,train_fit,random_plane_4,condition_5,condition_span_radians,0.89299345811380015
test,nonorthogonal_mixing,train_fit,random_plane_4,condition_6,condition_span_radians,2.1990865388007252
test,nonorthogonal_mixing,train_fit,random_plane_4,condition_7,condition_span_radians,3.0437930624486271
train,covariance_condition_shuffle,train_fit,unrestricted,heldout_derivative,derivative_mse,2.4035532121258063
train,covariance_condition_shuffle,train_fit,unrestricted,heldout_derivative,derivative_r2,0.14225734419981628
train,covariance_condition_shuffle,train_fit,skew_constrained,heldout_derivative,derivative_mse,2.4862476724170315
train,covariance_condition_shuffle,train_fit,skew_constrained,heldout_derivative,derivative_r2,0.11274663246174566
train,covariance_condition_shuffle,train_fit,symmetric_constrained,heldout_derivative,derivative_mse,2.7558869246746664
train,covariance_condition_shuffle,train_fit,symmetric_constrained,heldout_derivative,derivative_r2,0.016521973414199698
validation,covariance_condition_shuffle,train_fit,unrestricted,heldout_derivative,derivative_mse,5.1848258266495124
validation,covariance_condition_shuffle,train_fit,unrestricted,heldout_derivative,derivative_r2,-0.018951994685800111
validation,covariance_condition_shuffle,train_fit,skew_constrained,heldout_derivative,derivative_mse,5.0910373262614899
validation,covariance_condition_shuffle,train_fit,skew_constrained,heldout_derivative,derivative_r2,-0.00052013549821361416
validation,covariance_condition_shuffle,train_fit,symmetric_constrained,heldout_derivative,derivative_mse,5.0723918289223162
validation,covariance_condition_shuffle,train_fit,symmetric_constrained,heldout_derivative,derivative_r2,0.003144185607426464
test,covariance_condition_shuffle,train_fit,unrestricted,heldout_derivative,derivative_mse,4.3028531552901832
test,covariance_condition_shuffle,train_fit,unrestricted,heldout_derivative,derivative_r2,-0.12462869086534489
test,covariance_condition_shuffle,train_fit,skew_constrained,heldout_derivative,derivative_mse,4.1017605254856795
test,covariance_condition_shuffle,train_fit,skew_constrained,heldout_derivative,derivative_r2,-0.072069485882562567
test,covariance_condition_shuffle,train_fit,symmetric_constrained,heldout_derivative,derivative_mse,3.8852719821850314
test,covariance_condition_shuffle,train_fit,symmetric_constrained,heldout_derivative,derivative_r2,-0.015486279751017573
test,covariance_condition_shuffle,train_fit,skew_plane_1,projected_trajectory,plane_occupancy,0.34154746279100578
test,covariance_condition_shuffle,train_fit,skew_plane_1,projected_trajectory,tangential_energy,3.7639736178365575
test,covariance_condition_shuffle,train_fit,skew_plane_1,projected_trajectory,radial_energy,3.9982322795823628
test,covariance_condition_shuffle,train_fit,skew_plane_1,projected_trajectory,tangential_radial_energy_ratio,0.94140944163197171
test,covariance_condition_shuffle,train_fit,skew_plane_1,projected_trajectory,perpendicular_fraction_within_15deg,0.14374999999999999
test,covariance_condition_shuffle,train_fit,skew_plane_1,projected_trajectory,condition_span_mean_radians,2.8820998700938079
test,covariance_condition_shuffle,train_fit,skew_plane_1,projected_trajectory,condition_span_median_radians,3.1494219551913778
test,covariance_condition_shuffle,train_fit,skew_plane_1,projected_trajectory,condition_span_min_radians,0.87331396138522788
test,covariance_condition_shuffle,train_fit,skew_plane_1,projected_trajectory,condition_span_max_radians,5.3891417857456902
test,covariance_condition_shuffle,train_fit,skew_plane_1,projected_trajectory,signed_direction_consistency,0.625
test,covariance_condition_shuffle,train_fit,skew_plane_1,projected_trajectory,condition_signed_angular_rate_mean,-0.31275645939837304
test,covariance_condition_shuffle,train_fit,skew_plane_1,projected_trajectory,condition_signed_angular_rate_sd,0.58823501462383565
test,covariance_condition_shuffle,train_fit,skew_plane_1,condition_0,condition_span_radians,1.0138181199844674
test,covariance_condition_shuffle,train_fit,skew_plane_1,condition_1,condition_span_radians,2.9153595641055285
test,covariance_condition_shuffle,train_fit,skew_plane_1,condition_2,condition_span_radians,2.2233619964696114
test,covariance_condition_shuffle,train_fit,skew_plane_1,condition_3,condition_span_radians,3.3834843462772275
test,covariance_condition_shuffle,train_fit,skew_plane_1,condition_4,condition_span_radians,3.7724465481588467
test,covariance_condition_shuffle,train_fit,skew_plane_1,condition_5,condition_span_radians,5.3891417857456902
test,covariance_condition_shuffle,train_fit,skew_plane_1,condition_6,condition_span_radians,0.87331396138522788
test,covariance_condition_shuffle,train_fit,skew_plane_1,condition_7,condition_span_radians,3.4858726386238645
test,covariance_condition_shuffle,train_fit,skew_plane_1,skew_generator,signed_rate,1.0551518821371886
test,covariance_condition_shuffle,train_fit,skew_plane_1,skew_generator,absolute_rate,1.0551518821371886
test,covariance_condition_shuffle,train_fit,skew_plane_2,projected_trajectory,plane_occupancy,0.42279946964115739
test,covariance_condition_shuffle,train_fit,skew_plane_2,projected_trajectory,tangential_energy,4.3115754004845011
test,covariance_condition_shuffle,train_fit,skew_plane_2,projected_trajectory,radial_energy,3.3978170362744931
test,covariance_condition_shuffle,train_fit,skew_plane_2,projected_trajectory,tangential_radial_energy_ratio,1.2689251229406662
test,covariance_condition_shuffle,train_fit,skew_plane_2,projected_trajectory,perpendicular_fraction_within_15deg,0.16250000000000001
test,covariance_condition_shuffle,train_fit,skew_plane_2,projected_trajectory,condition_span_mean_radians,2.9147788967829675
test,covariance_condition_shuffle,train_fit,skew_plane_2,projected_trajectory,condition_span_median_radians,2.7838602247655153
test,covariance_condition_shuffle,train_fit,skew_plane_2,projected_trajectory,condition_span_min_radians,1.293582652226811
